2022-01-11 14:07:09:408 0 sec: 0 operations; est completion in 0 second 
2022-01-11 14:07:19:371 10 sec: 1329 operations; 132.89 current ops/sec; est completion in 3 days 11 hours [INSERT: Count=1329, Max=9666559, Min=2908160, Avg=6714253.97, 90=9240575, 99=9641983, 99.9=9650175, 99.99=9666559] 
2022-01-11 14:07:29:371 20 sec: 5576 operations; 424.7 current ops/sec; est completion in 1 day 15 hours [INSERT: Count=4247, Max=17514495, Min=9658368, Avg=14546013.79, 90=17235967, 99=17498111, 99.9=17514495, 99.99=17514495] 
2022-01-11 14:07:39:371 30 sec: 14894 operations; 931.8 current ops/sec; est completion in 22 hours 22 minutes [INSERT: Count=9318, Max=12689407, Min=5304320, Avg=7103229.53, 90=10690559, 99=12394495, 99.9=12648447, 99.99=12689407] 
2022-01-11 14:07:49:371 40 sec: 30000 operations; 1510.6 current ops/sec; est completion in 14 hours 48 minutes [INSERT: Count=15106, Max=5545983, Min=2480128, Avg=3741553.24, 90=5455871, 99=5529599, 99.9=5537791, 99.99=5545983] 
2022-01-11 14:07:59:371 50 sec: 64564 operations; 3456.4 current ops/sec; est completion in 8 hours 35 minutes [INSERT: Count=34580, Max=2486271, Min=1038336, Avg=1503255.33, 90=2111487, 99=2449407, 99.9=2478079, 99.99=2484223] 
2022-01-11 14:08:09:371 60 sec: 106125 operations; 4156.1 current ops/sec; est completion in 6 hours 15 minutes [INSERT: Count=41562, Max=1421311, Min=1062912, Avg=1190941.91, 90=1269759, 99=1325055, 99.9=1403903, 99.99=1416191] 
2022-01-11 14:08:19:371 70 sec: 145490 operations; 3936.5 current ops/sec; est completion in 5 hours 19 minutes [INSERT: Count=39348, Max=1483775, Min=1077248, Avg=1284679.54, 90=1357823, 99=1468415, 99.9=1479679, 99.99=1483775] 
2022-01-11 14:08:29:371 80 sec: 183838 operations; 3834.8 current ops/sec; est completion in 4 hours 48 minutes [INSERT: Count=38348, Max=1550335, Min=1152000, Avg=1295708.15, 90=1371135, 99=1478655, 99.9=1541119, 99.99=1549311] 
2022-01-11 14:08:39:371 90 sec: 226112 operations; 4227.4 current ops/sec; est completion in 4 hours 23 minutes [INSERT: Count=42274, Max=1463295, Min=1022976, Avg=1193493.91, 90=1295359, 99=1436671, 99.9=1463295, 99.99=1463295] 
2022-01-11 14:08:49:371 100 sec: 267125 operations; 4101.3 current ops/sec; est completion in 4 hours 7 minutes [INSERT: Count=41013, Max=1416191, Min=1068032, Avg=1213245.96, 90=1342463, 99=1383423, 99.9=1406975, 99.99=1414143] 
2022-01-11 14:08:59:371 110 sec: 301237 operations; 3411.2 current ops/sec; est completion in 4 hours 1 minute [INSERT: Count=34112, Max=1848319, Min=1110016, Avg=1439535.88, 90=1628159, 99=1809407, 99.9=1848319, 99.99=1848319] 
2022-01-11 14:09:09:371 120 sec: 331233 operations; 2999.6 current ops/sec; est completion in 3 hours 59 minutes [INSERT: Count=29996, Max=1986559, Min=1397760, Avg=1648040.06, 90=1763327, 99=1950719, 99.9=1986559, 99.99=1986559] 
2022-01-11 14:09:19:370 130 sec: 366648 operations; 3541.85 current ops/sec; est completion in 3 hours 54 minutes [INSERT: Count=35415, Max=1954815, Min=1096704, Avg=1427535.44, 90=1680383, 99=1775615, 99.9=1953791, 99.99=1954815] 
2022-01-11 14:09:29:371 140 sec: 401597 operations; 3494.55 current ops/sec; est completion in 3 hours 50 minutes [INSERT: Count=34950, Max=1913855, Min=1084416, Avg=1440283.19, 90=1583103, 99=1693695, 99.9=1912831, 99.99=1912831] 
2022-01-11 14:09:39:370 150 sec: 439319 operations; 3772.58 current ops/sec; est completion in 3 hours 45 minutes [INSERT: Count=37721, Max=1478655, Min=1253376, Avg=1331198.66, 90=1398783, 99=1449983, 99.9=1466367, 99.99=1478655] 
2022-01-11 14:09:41:081 151 sec: 446259 operations; 4053.74 current ops/sec; est completion in 3 hours 44 minutes [CLEANUP: Count=5000, Max=33, Min=0, Avg=0.03, 90=0, 99=0, 99.9=7, 99.99=21] [INSERT: Count=6940, Max=1341439, Min=1241088, Avg=1279449.19, 90=1307647, 99=1334271, 99.9=1341439, 99.99=1341439] 
