2022-01-11 12:49:53:728 0 sec: 0 operations; est completion in 0 second 
2022-01-11 12:50:03:693 10 sec: 175 operations; 17.5 current ops/sec; est completion in 26 days 10 hours [INSERT: Count=175, Max=9723903, Min=3696640, Avg=7447288.69, 90=9617407, 99=9715711, 99.9=9723903, 99.99=9723903] 
2022-01-11 12:50:13:693 20 sec: 1508 operations; 133.31 current ops/sec; est completion in 6 days 3 hours [INSERT: Count=1347, Max=19726335, Min=9748480, Avg=15461797.92, 90=19333119, 99=19726335, 99.9=19726335, 99.99=19726335] 
2022-01-11 12:50:23:694 30 sec: 7930 operations; 642.2 current ops/sec; est completion in 1 day 18 hours [INSERT: Count=6408, Max=21020671, Min=1610752, Avg=5632582.63, 90=12804095, 99=21004287, 99.9=21020671, 99.99=21020671] 
2022-01-11 12:50:33:693 40 sec: 29701 operations; 2177.1 current ops/sec; est completion in 14 hours 57 minutes [INSERT: Count=21771, Max=1856511, Min=551424, Avg=941437.29, 90=1404927, 99=1739775, 99.9=1846271, 99.99=1856511] 
2022-01-11 12:50:43:693 50 sec: 54966 operations; 2526.5 current ops/sec; est completion in 10 hours 5 minutes [INSERT: Count=25265, Max=1180671, Min=552960, Avg=793551.52, 90=960511, 99=1095679, 99.9=1148927, 99.99=1175551] 
2022-01-11 12:50:53:694 60 sec: 79873 operations; 2490.7 current ops/sec; est completion in 8 hours 19 minutes [INSERT: Count=24907, Max=1076223, Min=542208, Avg=794720.58, 90=965631, 99=1036799, 99.9=1073151, 99.99=1076223] 
2022-01-11 12:51:03:694 70 sec: 105547 operations; 2567.4 current ops/sec; est completion in 7 hours 20 minutes [INSERT: Count=25674, Max=1049599, Min=551936, Avg=787229.41, 90=957951, 99=1008639, 99.9=1035263, 99.99=1035263] 
2022-01-11 12:51:13:693 80 sec: 131031 operations; 2548.4 current ops/sec; est completion in 6 hours 45 minutes [INSERT: Count=25484, Max=990719, Min=542720, Avg=775023.16, 90=945151, 99=969215, 99.9=982527, 99.99=986623] 
2022-01-11 12:51:19:760 86 sec: 146283 operations; 2513.93 current ops/sec; est completion in 6 hours 30 minutes [CLEANUP: Count=2000, Max=48, Min=0, Avg=0.13, 90=0, 99=0, 99.9=35, 99.99=48] [INSERT: Count=15252, Max=1060863, Min=554496, Avg=785677.39, 90=959999, 99=1021951, 99.9=1059839, 99.99=1060863] 
