2022-01-11 14:07:09:387 0 sec: 0 operations; est completion in 0 second 
2022-01-11 14:07:19:350 10 sec: 1521 operations; 152.08 current ops/sec; est completion in 3 days 1 hour [INSERT: Count=1521, Max=9666559, Min=2959360, Avg=7004646.75, 90=9142271, 99=9609215, 99.9=9658367, 99.99=9666559] 
2022-01-11 14:07:29:350 20 sec: 5669 operations; 414.8 current ops/sec; est completion in 1 day 15 hours [INSERT: Count=4148, Max=16924671, Min=9666560, Avg=13972671.57, 90=16506879, 99=16875519, 99.9=16924671, 99.99=16924671] 
2022-01-11 14:07:39:350 30 sec: 15000 operations; 933.1 current ops/sec; est completion in 22 hours 12 minutes [INSERT: Count=9331, Max=12697599, Min=5300224, Avg=7232792.61, 90=10919935, 99=12492799, 99.9=12689407, 99.99=12697599] 
2022-01-11 14:07:49:350 40 sec: 30000 operations; 1500 current ops/sec; est completion in 14 hours 48 minutes [INSERT: Count=15000, Max=5545983, Min=2510848, Avg=3787387.43, 90=5480447, 99=5533695, 99.9=5541887, 99.99=5545983] 
2022-01-11 14:07:59:350 50 sec: 65000 operations; 3500 current ops/sec; est completion in 8 hours 32 minutes [INSERT: Count=35000, Max=2482175, Min=1038336, Avg=1507733.07, 90=2148351, 99=2410495, 99.9=2476031, 99.99=2482175] 
2022-01-11 14:08:09:350 60 sec: 106187 operations; 4118.7 current ops/sec; est completion in 6 hours 15 minutes [INSERT: Count=41187, Max=1411071, Min=1062912, Avg=1190349.7, 90=1278975, 99=1331199, 99.9=1402879, 99.99=1411071] 
2022-01-11 14:08:19:350 70 sec: 145512 operations; 3932.5 current ops/sec; est completion in 5 hours 19 minutes [INSERT: Count=39326, Max=1479679, Min=1077248, Avg=1282360.47, 90=1355775, 99=1464319, 99.9=1475583, 99.99=1479679] 
2022-01-11 14:08:29:350 80 sec: 184440 operations; 3892.8 current ops/sec; est completion in 4 hours 47 minutes [INSERT: Count=38927, Max=1555455, Min=1145856, Avg=1293655.33, 90=1374207, 99=1482751, 99.9=1555455, 99.99=1555455] 
2022-01-11 14:08:39:350 90 sec: 226123 operations; 4168.3 current ops/sec; est completion in 4 hours 23 minutes [INSERT: Count=41711, Max=1466367, Min=1021440, Avg=1193492.95, 90=1291263, 99=1438719, 99.9=1461247, 99.99=1466367] 
2022-01-11 14:08:49:350 100 sec: 267345 operations; 4122.2 current ops/sec; est completion in 4 hours 7 minutes [INSERT: Count=41194, Max=1416191, Min=1069056, Avg=1213786.87, 90=1344511, 99=1384447, 99.9=1414143, 99.99=1416191] 
2022-01-11 14:08:59:350 110 sec: 301350 operations; 3400.5 current ops/sec; est completion in 4 hours 1 minute [INSERT: Count=34005, Max=1848319, Min=1108992, Avg=1437770.52, 90=1625087, 99=1815551, 99.9=1848319, 99.99=1848319] 
2022-01-11 14:09:09:350 120 sec: 331342 operations; 2999.2 current ops/sec; est completion in 3 hours 59 minutes [INSERT: Count=29992, Max=1985535, Min=1397760, Avg=1647929.97, 90=1753087, 99=1953791, 99.9=1974271, 99.99=1985535] 
2022-01-11 14:09:19:349 130 sec: 366372 operations; 3503 current ops/sec; est completion in 3 hours 54 minutes [INSERT: Count=35053, Max=1953791, Min=1096704, Avg=1428900.88, 90=1686527, 99=1784831, 99.9=1943551, 99.99=1953791] 
2022-01-11 14:09:29:350 140 sec: 401654 operations; 3528.2 current ops/sec; est completion in 3 hours 50 minutes [INSERT: Count=35259, Max=1913855, Min=1084416, Avg=1444204.49, 90=1595391, 99=1656831, 99.9=1912831, 99.99=1913855] 
2022-01-11 14:09:39:349 150 sec: 439770 operations; 3811.6 current ops/sec; est completion in 3 hours 44 minutes [INSERT: Count=38116, Max=1477631, Min=1253376, Avg=1330965.98, 90=1403903, 99=1452031, 99.9=1465343, 99.99=1470463] 
2022-01-11 14:09:41:082 151 sec: 446500 operations; 3885.68 current ops/sec; est completion in 3 hours 44 minutes [CLEANUP: Count=5000, Max=32, Min=0, Avg=0.06, 90=0, 99=1, 99.9=21, 99.99=30] [INSERT: Count=6730, Max=1340415, Min=1240064, Avg=1281115.75, 90=1307647, 99=1338367, 99.9=1340415, 99.99=1340415] 
