2022-01-11 14:07:09:402 0 sec: 0 operations; est completion in 0 second 
2022-01-11 14:07:19:365 10 sec: 1179 operations; 117.9 current ops/sec; est completion in 3 days 22 hours [INSERT: Count=1179, Max=9666559, Min=2959360, Avg=7201499.3, 90=9347071, 99=9650175, 99.9=9666559, 99.99=9666559] 
2022-01-11 14:07:29:365 20 sec: 5405 operations; 422.6 current ops/sec; est completion in 1 day 17 hours [INSERT: Count=4226, Max=17154047, Min=9666560, Avg=14133366.25, 90=16744447, 99=17104895, 99.9=17154047, 99.99=17154047] 
2022-01-11 14:07:39:365 30 sec: 15000 operations; 959.5 current ops/sec; est completion in 22 hours 12 minutes [INSERT: Count=9595, Max=12697599, Min=5300224, Avg=7190809.75, 90=10797055, 99=12386303, 99.9=12664831, 99.99=12697599] 
2022-01-11 14:07:49:365 40 sec: 30000 operations; 1500 current ops/sec; est completion in 14 hours 48 minutes [INSERT: Count=15000, Max=5545983, Min=2498560, Avg=3743039.42, 90=5382143, 99=5529599, 99.9=5541887, 99.99=5541887] 
2022-01-11 14:07:59:365 50 sec: 65000 operations; 3500 current ops/sec; est completion in 8 hours 32 minutes [INSERT: Count=35000, Max=2484223, Min=1038336, Avg=1500640.45, 90=2134015, 99=2381823, 99.9=2476031, 99.99=2480127] 
2022-01-11 14:08:09:365 60 sec: 105857 operations; 4085.7 current ops/sec; est completion in 6 hours 16 minutes [INSERT: Count=40857, Max=1421311, Min=1062912, Avg=1189342.94, 90=1274879, 99=1330175, 99.9=1402879, 99.99=1416191] 
2022-01-11 14:08:19:365 70 sec: 145370 operations; 3951.3 current ops/sec; est completion in 5 hours 19 minutes [INSERT: Count=39513, Max=1484799, Min=1077248, Avg=1282892.13, 90=1355775, 99=1465343, 99.9=1483775, 99.99=1484799] 
2022-01-11 14:08:29:365 80 sec: 184259 operations; 3888.9 current ops/sec; est completion in 4 hours 48 minutes [INSERT: Count=38889, Max=1550335, Min=1146880, Avg=1295646.87, 90=1376255, 99=1480703, 99.9=1549311, 99.99=1549311] 
2022-01-11 14:08:39:365 90 sec: 225842 operations; 4158.3 current ops/sec; est completion in 4 hours 24 minutes [INSERT: Count=41583, Max=1463295, Min=1021952, Avg=1192639.39, 90=1293311, 99=1420287, 99.9=1460223, 99.99=1463295] 
2022-01-11 14:08:49:365 100 sec: 266950 operations; 4110.8 current ops/sec; est completion in 4 hours 8 minutes [INSERT: Count=41108, Max=1416191, Min=1067008, Avg=1214196.39, 90=1339391, 99=1382399, 99.9=1407999, 99.99=1416191] 
2022-01-11 14:08:59:365 110 sec: 301188 operations; 3423.8 current ops/sec; est completion in 4 hours 1 minute [INSERT: Count=34238, Max=1848319, Min=1100800, Avg=1442676.09, 90=1623039, 99=1836031, 99.9=1848319, 99.99=1848319] 
2022-01-11 14:09:09:365 120 sec: 331067 operations; 2987.9 current ops/sec; est completion in 3 hours 59 minutes [INSERT: Count=29885, Max=1986559, Min=1397760, Avg=1644301.29, 90=1736703, 99=1950719, 99.9=1986559, 99.99=1986559] 
2022-01-11 14:09:19:364 130 sec: 366611 operations; 3554.4 current ops/sec; est completion in 3 hours 54 minutes [INSERT: Count=35538, Max=1954815, Min=1097728, Avg=1435606.71, 90=1691647, 99=1895423, 99.9=1954815, 99.99=1954815] 
2022-01-11 14:09:29:364 140 sec: 401602 operations; 3499.1 current ops/sec; est completion in 3 hours 50 minutes [INSERT: Count=34991, Max=1913855, Min=1084416, Avg=1438195.12, 90=1572863, 99=1724415, 99.9=1913855, 99.99=1913855] 
2022-01-11 14:09:39:365 150 sec: 439120 operations; 3751.8 current ops/sec; est completion in 3 hours 45 minutes [INSERT: Count=37518, Max=1477631, Min=1253376, Avg=1331466.69, 90=1404927, 99=1448959, 99.9=1462271, 99.99=1466367] 
2022-01-11 14:09:41:080 151 sec: 446107 operations; 4074.05 current ops/sec; est completion in 3 hours 44 minutes [CLEANUP: Count=5000, Max=63, Min=0, Avg=0.08, 90=0, 99=0, 99.9=27, 99.99=51] [INSERT: Count=6987, Max=1335295, Min=1241088, Avg=1281277.33, 90=1309695, 99=1324031, 99.9=1334271, 99.99=1334271] 
