2022-01-11 14:07:09:391 0 sec: 0 operations; est completion in 0 second 
2022-01-11 14:07:19:354 10 sec: 1411 operations; 141.1 current ops/sec; est completion in 3 days 6 hours [INSERT: Count=1411, Max=9666559, Min=2949120, Avg=6823174.71, 90=9150463, 99=9641983, 99.9=9658367, 99.99=9666559] 
2022-01-11 14:07:29:354 20 sec: 5673 operations; 426.2 current ops/sec; est completion in 1 day 15 hours [INSERT: Count=4262, Max=17481727, Min=9674752, Avg=14579466.93, 90=17268735, 99=17465343, 99.9=17481727, 99.99=17481727] 
2022-01-11 14:07:39:354 30 sec: 14843 operations; 917 current ops/sec; est completion in 22 hours 26 minutes [INSERT: Count=9170, Max=12697599, Min=5300224, Avg=7076951.1, 90=10715135, 99=12500991, 99.9=12689407, 99.99=12697599] 
2022-01-11 14:07:49:354 40 sec: 30000 operations; 1515.7 current ops/sec; est completion in 14 hours 48 minutes [INSERT: Count=15157, Max=5545983, Min=2480128, Avg=3749334.08, 90=5476351, 99=5533695, 99.9=5541887, 99.99=5545983] 
2022-01-11 14:07:59:354 50 sec: 64466 operations; 3446.6 current ops/sec; est completion in 8 hours 36 minutes [INSERT: Count=34466, Max=2486271, Min=1038336, Avg=1503667.06, 90=2115583, 99=2416639, 99.9=2478079, 99.99=2486271] 
2022-01-11 14:08:09:354 60 sec: 106201 operations; 4173.5 current ops/sec; est completion in 6 hours 15 minutes [INSERT: Count=41742, Max=1430527, Min=1063936, Avg=1191657.69, 90=1275903, 99=1332223, 99.9=1402879, 99.99=1430527] 
2022-01-11 14:08:19:354 70 sec: 145540 operations; 3933.9 current ops/sec; est completion in 5 hours 19 minutes [INSERT: Count=39332, Max=1483775, Min=1077248, Avg=1284164.94, 90=1354751, 99=1452031, 99.9=1477631, 99.99=1483775] 
2022-01-11 14:08:29:354 80 sec: 183955 operations; 3841.5 current ops/sec; est completion in 4 hours 48 minutes [INSERT: Count=38415, Max=1553407, Min=1146880, Avg=1296676.17, 90=1388543, 99=1479679, 99.9=1540095, 99.99=1550335] 
2022-01-11 14:08:39:354 90 sec: 226199 operations; 4224.4 current ops/sec; est completion in 4 hours 23 minutes [INSERT: Count=42253, Max=1466367, Min=1020928, Avg=1191351.79, 90=1295359, 99=1426431, 99.9=1463295, 99.99=1466367] 
2022-01-11 14:08:49:354 100 sec: 266779 operations; 4058 current ops/sec; est completion in 4 hours 8 minutes [INSERT: Count=40571, Max=1416191, Min=1067008, Avg=1215320.77, 90=1339391, 99=1385471, 99.9=1406975, 99.99=1416191] 
2022-01-11 14:08:59:354 110 sec: 301404 operations; 3462.5 current ops/sec; est completion in 4 hours 1 minute [INSERT: Count=34625, Max=1855487, Min=1100800, Avg=1440206.55, 90=1636351, 99=1836031, 99.9=1855487, 99.99=1855487] 
2022-01-11 14:09:09:355 120 sec: 331383 operations; 2997.9 current ops/sec; est completion in 3 hours 59 minutes [INSERT: Count=29979, Max=1986559, Min=1399808, Avg=1643431.99, 90=1715199, 99=1946623, 99.9=1985535, 99.99=1986559] 
2022-01-11 14:09:19:354 130 sec: 366406 operations; 3502.3 current ops/sec; est completion in 3 hours 54 minutes [INSERT: Count=35043, Max=1954815, Min=1096704, Avg=1430879.08, 90=1687551, 99=1785855, 99.9=1953791, 99.99=1953791] 
2022-01-11 14:09:29:354 140 sec: 401480 operations; 3507.4 current ops/sec; est completion in 3 hours 50 minutes [INSERT: Count=35054, Max=1913855, Min=1084416, Avg=1440878.3, 90=1577983, 99=1724415, 99.9=1912831, 99.99=1912831] 
2022-01-11 14:09:39:354 150 sec: 439197 operations; 3771.7 current ops/sec; est completion in 3 hours 45 minutes [INSERT: Count=37717, Max=1477631, Min=1253376, Avg=1330268.68, 90=1405951, 99=1448959, 99.9=1463295, 99.99=1477631] 
2022-01-11 14:09:41:083 151 sec: 446447 operations; 4190.75 current ops/sec; est completion in 3 hours 44 minutes [CLEANUP: Count=5000, Max=42, Min=0, Avg=0.05, 90=0, 99=1, 99.9=12, 99.99=27] [INSERT: Count=7250, Max=1335295, Min=1240064, Avg=1281573.85, 90=1305599, 99=1326079, 99.9=1335295, 99.99=1335295] 
