2022-01-11 14:07:09:398 0 sec: 0 operations; est completion in 0 second 
2022-01-11 14:07:19:357 10 sec: 2300 operations; 230 current ops/sec; est completion in 2 days [INSERT: Count=2300, Max=9650175, Min=2119680, Avg=6305000.85, 90=8863743, 99=9625599, 99.9=9650175, 99.99=9650175] 
2022-01-11 14:07:29:356 20 sec: 6446 operations; 414.6 current ops/sec; est completion in 1 day 10 hours [INSERT: Count=4146, Max=15859711, Min=9666560, Avg=13377395.71, 90=15269887, 99=15826943, 99.9=15851519, 99.99=15859711] 
2022-01-11 14:07:39:357 30 sec: 15000 operations; 855.4 current ops/sec; est completion in 22 hours 12 minutes [INSERT: Count=8554, Max=12697599, Min=5300224, Avg=7319932.92, 90=11083775, 99=12492799, 99.9=12697599, 99.99=12697599] 
2022-01-11 14:07:49:356 40 sec: 30046 operations; 1504.6 current ops/sec; est completion in 14 hours 46 minutes [INSERT: Count=15046, Max=5558271, Min=2471936, Avg=3914442.68, 90=5509119, 99=5537791, 99.9=5550079, 99.99=5558271] 
2022-01-11 14:07:59:356 50 sec: 65000 operations; 3495.4 current ops/sec; est completion in 8 hours 32 minutes [INSERT: Count=34954, Max=2486271, Min=1038336, Avg=1527590.75, 90=2199551, 99=2437119, 99.9=2482175, 99.99=2486271] 
2022-01-11 14:08:09:356 60 sec: 107012 operations; 4201.2 current ops/sec; est completion in 6 hours 12 minutes [INSERT: Count=42012, Max=1411071, Min=1062912, Avg=1193320.49, 90=1283071, 99=1334271, 99.9=1402879, 99.99=1411071] 
2022-01-11 14:08:19:357 70 sec: 145832 operations; 3882 current ops/sec; est completion in 5 hours 18 minutes [INSERT: Count=38820, Max=1483775, Min=1077248, Avg=1284174.37, 90=1355775, 99=1467391, 99.9=1479679, 99.99=1483775] 
2022-01-11 14:08:29:357 80 sec: 184641 operations; 3880.9 current ops/sec; est completion in 4 hours 47 minutes [INSERT: Count=38809, Max=1550335, Min=1146880, Avg=1294794.6, 90=1376255, 99=1477631, 99.9=1541119, 99.99=1541119] 
2022-01-11 14:08:39:356 90 sec: 226627 operations; 4198.6 current ops/sec; est completion in 4 hours 23 minutes [INSERT: Count=41986, Max=1468415, Min=1021440, Avg=1194602.02, 90=1303551, 99=1439743, 99.9=1466367, 99.99=1468415] 
2022-01-11 14:08:49:356 100 sec: 268001 operations; 4137.4 current ops/sec; est completion in 4 hours 7 minutes [INSERT: Count=41374, Max=1416191, Min=1065984, Avg=1213485.29, 90=1347583, 99=1388543, 99.9=1405951, 99.99=1416191] 
2022-01-11 14:08:59:356 110 sec: 301942 operations; 3394.1 current ops/sec; est completion in 4 hours 1 minute [INSERT: Count=33942, Max=1848319, Min=1100800, Avg=1439219.15, 90=1629183, 99=1809407, 99.9=1848319, 99.99=1848319] 
2022-01-11 14:09:09:357 120 sec: 331874 operations; 2993.2 current ops/sec; est completion in 3 hours 59 minutes [INSERT: Count=29931, Max=1986559, Min=1398784, Avg=1645611.84, 90=1750015, 99=1951743, 99.9=1986559, 99.99=1986559] 
2022-01-11 14:09:19:356 130 sec: 367160 operations; 3528.6 current ops/sec; est completion in 3 hours 53 minutes [INSERT: Count=35346, Max=1953791, Min=1096704, Avg=1432000.99, 90=1687551, 99=1858559, 99.9=1953791, 99.99=1953791] 
2022-01-11 14:09:29:356 140 sec: 402245 operations; 3508.5 current ops/sec; est completion in 3 hours 49 minutes [INSERT: Count=35025, Max=1913855, Min=1084416, Avg=1438583.45, 90=1587199, 99=1645567, 99.9=1912831, 99.99=1912831] 
2022-01-11 14:09:39:356 150 sec: 440264 operations; 3801.9 current ops/sec; est completion in 3 hours 44 minutes [INSERT: Count=38019, Max=1477631, Min=1253376, Avg=1330634.37, 90=1404927, 99=1443839, 99.9=1466367, 99.99=1471487] 
2022-01-11 14:09:41:088 151 sec: 446940 operations; 3854.5 current ops/sec; est completion in 3 hours 43 minutes [CLEANUP: Count=5000, Max=34, Min=0, Avg=0.05, 90=0, 99=1, 99.9=18, 99.99=26] [INSERT: Count=6676, Max=1335295, Min=1240064, Avg=1279681.88, 90=1301503, 99=1324031, 99.9=1328127, 99.99=1335295] 
