2022-01-11 13:12:17:524 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:12:27:488 10 sec: 1000 operations; 99.99 current ops/sec; est completion in 4 days 15 hours [INSERT: Count=1000, Max=8732671, Min=3170304, Avg=6184044.54, 90=8470527, 99=8732671, 99.9=8732671, 99.99=8732671] 
2022-01-11 13:12:37:488 20 sec: 3496 operations; 249.62 current ops/sec; est completion in 2 days 15 hours [INSERT: Count=2496, Max=6828031, Min=3102720, Avg=4814546.87, 90=6463487, 99=6787071, 99.9=6828031, 99.99=6828031] 
2022-01-11 13:12:47:488 30 sec: 12289 operations; 879.3 current ops/sec; est completion in 1 day 3 hours [INSERT: Count=8793, Max=3129343, Min=558592, Avg=1276813.26, 90=2377727, 99=3100671, 99.9=3125247, 99.99=3129343] 
2022-01-11 13:12:57:488 40 sec: 25465 operations; 1317.6 current ops/sec; est completion in 17 hours 26 minutes [INSERT: Count=13176, Max=993279, Min=537600, Avg=755410.19, 90=921087, 99=942079, 99.9=956415, 99.99=993279] 
2022-01-11 13:13:07:488 50 sec: 38615 operations; 1315 current ops/sec; est completion in 14 hours 22 minutes [INSERT: Count=13150, Max=976895, Min=537088, Avg=754628.31, 90=927231, 99=952319, 99.9=970751, 99.99=976895] 
2022-01-11 13:13:17:488 60 sec: 51894 operations; 1327.9 current ops/sec; est completion in 12 hours 49 minutes [INSERT: Count=13279, Max=994303, Min=535552, Avg=758533.94, 90=926719, 99=949759, 99.9=969727, 99.99=994303] 
2022-01-11 13:13:27:488 70 sec: 65093 operations; 1319.9 current ops/sec; est completion in 11 hours 55 minutes [INSERT: Count=13199, Max=953343, Min=526848, Avg=754461.99, 90=922111, 99=943615, 99.9=952319, 99.99=953343] 
2022-01-11 13:13:37:488 80 sec: 78325 operations; 1323.2 current ops/sec; est completion in 11 hours 19 minutes [INSERT: Count=13236, Max=964607, Min=537088, Avg=756766.87, 90=919039, 99=952319, 99.9=964607, 99.99=964607] 
2022-01-11 13:13:43:419 85 sec: 86038 operations; 1300.24 current ops/sec; est completion in 11 hours 4 minutes [CLEANUP: Count=1000, Max=20, Min=0, Avg=0.05, 90=0, 99=1, 99.9=7, 99.99=20] [INSERT: Count=7709, Max=959999, Min=534016, Avg=758871.57, 90=923135, 99=943103, 99.9=959999, 99.99=959999] 
