2022-01-11 13:12:17:538 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:12:27:497 10 sec: 1000 operations; 99.99 current ops/sec; est completion in 4 days 15 hours [INSERT: Count=1000, Max=8847359, Min=3321856, Avg=6375294.98, 90=8691711, 99=8822783, 99.9=8847359, 99.99=8847359] 
2022-01-11 13:12:37:497 20 sec: 3437 operations; 243.7 current ops/sec; est completion in 2 days 16 hours [INSERT: Count=2437, Max=6828031, Min=3096576, Avg=4818456.16, 90=6443007, 99=6770687, 99.9=6819839, 99.99=6828031] 
2022-01-11 13:12:47:497 30 sec: 12208 operations; 877.1 current ops/sec; est completion in 1 day 3 hours [INSERT: Count=8771, Max=3121151, Min=557056, Avg=1289061.25, 90=2379775, 99=3088383, 99.9=3121151, 99.99=3121151] 
2022-01-11 13:12:57:497 40 sec: 25343 operations; 1313.5 current ops/sec; est completion in 17 hours 31 minutes [INSERT: Count=13135, Max=993279, Min=536064, Avg=754528.79, 90=921087, 99=941567, 99.9=957951, 99.99=993279] 
2022-01-11 13:13:07:497 50 sec: 38464 operations; 1312.1 current ops/sec; est completion in 14 hours 25 minutes [INSERT: Count=13121, Max=977407, Min=548352, Avg=755176.57, 90=923647, 99=947711, 99.9=975871, 99.99=977407] 
2022-01-11 13:13:17:497 60 sec: 51732 operations; 1326.8 current ops/sec; est completion in 12 hours 52 minutes [INSERT: Count=13268, Max=966655, Min=538624, Avg=759078.13, 90=925695, 99=949247, 99.9=963583, 99.99=966655] 
2022-01-11 13:13:27:497 70 sec: 64926 operations; 1319.4 current ops/sec; est completion in 11 hours 57 minutes [INSERT: Count=13194, Max=951807, Min=529920, Avg=756695.76, 90=921087, 99=950271, 99.9=951807, 99.99=951807] 
2022-01-11 13:13:37:497 80 sec: 78156 operations; 1323 current ops/sec; est completion in 11 hours 21 minutes [INSERT: Count=13231, Max=965119, Min=537088, Avg=756472.65, 90=918527, 99=951295, 99.9=965119, 99.99=965119] 
2022-01-11 13:13:43:422 85 sec: 85895 operations; 1306.16 current ops/sec; est completion in 11 hours 5 minutes [CLEANUP: Count=1000, Max=35, Min=0, Avg=0.09, 90=0, 99=1, 99.9=16, 99.99=35] [INSERT: Count=7738, Max=960511, Min=534528, Avg=760300.35, 90=925183, 99=947711, 99.9=960511, 99.99=960511] 
