2022-01-11 13:56:33:660 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:56:43:625 10 sec: 32096 operations; 3209.6 current ops/sec; est completion in 3 hours 27 minutes [INSERT: Count=32096, Max=2299903, Min=337664, Avg=1130518.16, 90=1853439, 99=2107391, 99.9=2142207, 99.99=2189311] 
2022-01-11 13:56:53:625 20 sec: 72096 operations; 4000 current ops/sec; est completion in 3 hours 4 minutes [INSERT: Count=40000, Max=1653759, Min=722944, Avg=995461.22, 90=1107967, 99=1461247, 99.9=1550335, 99.99=1653759] 
2022-01-11 13:57:03:625 30 sec: 101281 operations; 2918.5 current ops/sec; est completion in 3 hours 16 minutes [INSERT: Count=29200, Max=1413119, Min=1102848, Avg=1335767, 90=1401855, 99=1405951, 99.9=1410047, 99.99=1412095] 
2022-01-11 13:57:13:625 40 sec: 131711 operations; 3043 current ops/sec; est completion in 3 hours 21 minutes [INSERT: Count=30415, Max=1461247, Min=1282048, Avg=1390345.47, 90=1403903, 99=1432575, 99.9=1461247, 99.99=1461247] 
2022-01-11 13:57:23:625 50 sec: 160000 operations; 2828.9 current ops/sec; est completion in 3 hours 27 minutes [INSERT: Count=28289, Max=1441791, Min=1378304, Avg=1396686.28, 90=1403903, 99=1411071, 99.9=1436671, 99.99=1441791] 
2022-01-11 13:57:33:625 60 sec: 188063 operations; 2806.3 current ops/sec; est completion in 3 hours 31 minutes [INSERT: Count=28063, Max=1475583, Min=1317888, Avg=1396690.92, 90=1404927, 99=1414143, 99.9=1465343, 99.99=1471487] 
2022-01-11 13:57:43:625 70 sec: 216214 operations; 2815.1 current ops/sec; est completion in 3 hours 34 minutes [INSERT: Count=28151, Max=1424383, Min=1339392, Avg=1396541.45, 90=1403903, 99=1409023, 99.9=1411071, 99.99=1422335] 
2022-01-11 13:57:53:625 80 sec: 244624 operations; 2841 current ops/sec; est completion in 3 hours 36 minutes [INSERT: Count=28410, Max=1455103, Min=1316864, Avg=1397225.51, 90=1403903, 99=1411071, 99.9=1421311, 99.99=1455103] 
2022-01-11 13:58:00:362 86 sec: 264281 operations; 2917.77 current ops/sec; est completion in 3 hours 37 minutes [CLEANUP: Count=4000, Max=36, Min=0, Avg=0.05, 90=0, 99=1, 99.9=15, 99.99=36] [INSERT: Count=19657, Max=1413119, Min=1336320, Avg=1396749.99, 90=1403903, 99=1409023, 99.9=1411071, 99.99=1413119] 
