2022-01-11 13:56:33:670 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:56:43:635 10 sec: 33143 operations; 3314.3 current ops/sec; est completion in 3 hours 20 minutes [INSERT: Count=33153, Max=2246655, Min=498944, Avg=1098712.91, 90=1574911, 99=1941503, 99.9=2121727, 99.99=2166783] 
2022-01-11 13:56:53:634 20 sec: 72616 operations; 3947.3 current ops/sec; est completion in 3 hours 3 minutes [INSERT: Count=39463, Max=1711103, Min=695296, Avg=995954.72, 90=1404927, 99=1634303, 99.9=1710079, 99.99=1711103] 
2022-01-11 13:57:03:633 30 sec: 103777 operations; 3116.1 current ops/sec; est completion in 3 hours 12 minutes [INSERT: Count=31181, Max=1413119, Min=1097728, Avg=1336832.59, 90=1402879, 99=1409023, 99.9=1412095, 99.99=1412095] 
2022-01-11 13:57:13:634 40 sec: 132000 operations; 2822.3 current ops/sec; est completion in 3 hours 21 minutes [INSERT: Count=28203, Max=1419263, Min=1340416, Avg=1390207.73, 90=1402879, 99=1407999, 99.9=1418239, 99.99=1418239] 
2022-01-11 13:57:23:634 50 sec: 160000 operations; 2800 current ops/sec; est completion in 3 hours 27 minutes [INSERT: Count=28000, Max=1454079, Min=1344512, Avg=1396452.13, 90=1402879, 99=1409023, 99.9=1419263, 99.99=1454079] 
2022-01-11 13:57:33:634 60 sec: 188205 operations; 2820.5 current ops/sec; est completion in 3 hours 31 minutes [INSERT: Count=28219, Max=1475583, Min=1317888, Avg=1397852.88, 90=1404927, 99=1454079, 99.9=1475583, 99.99=1475583] 
2022-01-11 13:57:43:633 70 sec: 216828 operations; 2862.3 current ops/sec; est completion in 3 hours 34 minutes [INSERT: Count=28615, Max=1449983, Min=1338368, Avg=1396344.2, 90=1403903, 99=1411071, 99.9=1435647, 99.99=1449983] 
2022-01-11 13:57:53:633 80 sec: 245850 operations; 2902.2 current ops/sec; est completion in 3 hours 35 minutes [INSERT: Count=29016, Max=1455103, Min=1316864, Avg=1397185.61, 90=1403903, 99=1411071, 99.9=1414143, 99.99=1432575] 
2022-01-11 13:58:00:337 86 sec: 264675 operations; 2808.03 current ops/sec; est completion in 3 hours 36 minutes [CLEANUP: Count=4000, Max=31, Min=0, Avg=0.05, 90=0, 99=0, 99.9=20, 99.99=31] [INSERT: Count=18825, Max=1413119, Min=1376256, Avg=1396971.02, 90=1403903, 99=1409023, 99.9=1411071, 99.99=1411071] 
