2022-01-11 13:56:33:675 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:56:43:637 10 sec: 32000 operations; 3200 current ops/sec; est completion in 3 hours 28 minutes [INSERT: Count=32000, Max=2533375, Min=826880, Avg=1164594.37, 90=2310143, 99=2508799, 99.9=2525183, 99.99=2533375] 
2022-01-11 13:56:53:636 20 sec: 72000 operations; 4000 current ops/sec; est completion in 3 hours 4 minutes [INSERT: Count=40000, Max=1465343, Min=811008, Avg=1000821.18, 90=1104895, 99=1433599, 99.9=1449983, 99.99=1465343] 
2022-01-11 13:57:03:636 30 sec: 100133 operations; 2813.3 current ops/sec; est completion in 3 hours 19 minutes [INSERT: Count=28134, Max=1415167, Min=1125376, Avg=1345436.67, 90=1402879, 99=1409023, 99.9=1410047, 99.99=1415167] 
2022-01-11 13:57:13:636 40 sec: 128395 operations; 2826.2 current ops/sec; est completion in 3 hours 27 minutes [INSERT: Count=28261, Max=1460223, Min=1281024, Avg=1389990.14, 90=1403903, 99=1407999, 99.9=1451007, 99.99=1460223] 
2022-01-11 13:57:23:637 50 sec: 158033 operations; 2963.5 current ops/sec; est completion in 3 hours 30 minutes [INSERT: Count=29642, Max=1454079, Min=1345536, Avg=1397142.64, 90=1403903, 99=1410047, 99.9=1432575, 99.99=1441791] 
2022-01-11 13:57:33:636 60 sec: 188000 operations; 2997 current ops/sec; est completion in 3 hours 31 minutes [INSERT: Count=29963, Max=1458175, Min=1341440, Avg=1396864.31, 90=1403903, 99=1410047, 99.9=1426431, 99.99=1458175] 
2022-01-11 13:57:43:636 70 sec: 216000 operations; 2800 current ops/sec; est completion in 3 hours 34 minutes [INSERT: Count=28000, Max=1426431, Min=1339392, Avg=1396874.83, 90=1403903, 99=1412095, 99.9=1426431, 99.99=1426431] 
2022-01-11 13:57:53:636 80 sec: 244000 operations; 2800 current ops/sec; est completion in 3 hours 37 minutes [INSERT: Count=28000, Max=1482751, Min=1312768, Avg=1397528.91, 90=1406975, 99=1465343, 99.9=1482751, 99.99=1482751] 
2022-01-11 13:58:00:141 86 sec: 264000 operations; 3074.56 current ops/sec; est completion in 3 hours 37 minutes [CLEANUP: Count=4000, Max=78, Min=0, Avg=0.16, 90=0, 99=1, 99.9=55, 99.99=78] [INSERT: Count=20000, Max=1414143, Min=1378304, Avg=1397120.15, 90=1403903, 99=1409023, 99.9=1414143, 99.99=1414143] 
