2022-01-11 13:56:33:689 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:56:43:653 10 sec: 32000 operations; 3200 current ops/sec; est completion in 3 hours 28 minutes [INSERT: Count=32000, Max=2533375, Min=704512, Avg=1157406.56, 90=2185215, 99=2492415, 99.9=2519039, 99.99=2529279] 
2022-01-11 13:56:53:653 20 sec: 72000 operations; 4000 current ops/sec; est completion in 3 hours 4 minutes [INSERT: Count=40000, Max=1502207, Min=812544, Avg=998920.93, 90=1104895, 99=1432575, 99.9=1462271, 99.99=1495039] 
2022-01-11 13:57:03:653 30 sec: 100322 operations; 2832.2 current ops/sec; est completion in 3 hours 18 minutes [INSERT: Count=28322, Max=1417215, Min=1108992, Avg=1342721.39, 90=1401855, 99=1409023, 99.9=1417215, 99.99=1417215] 
2022-01-11 13:57:13:653 40 sec: 128994 operations; 2867.2 current ops/sec; est completion in 3 hours 26 minutes [INSERT: Count=28673, Max=1460223, Min=1281024, Avg=1389753.08, 90=1403903, 99=1412095, 99.9=1454079, 99.99=1460223] 
2022-01-11 13:57:23:653 50 sec: 158942 operations; 2994.8 current ops/sec; est completion in 3 hours 28 minutes [INSERT: Count=29955, Max=1453055, Min=1378304, Avg=1396738.65, 90=1403903, 99=1412095, 99.9=1448959, 99.99=1453055] 
2022-01-11 13:57:33:653 60 sec: 188000 operations; 2905.8 current ops/sec; est completion in 3 hours 31 minutes [INSERT: Count=29050, Max=1475583, Min=1317888, Avg=1396425.31, 90=1403903, 99=1413119, 99.9=1458175, 99.99=1472511] 
2022-01-11 13:57:43:653 70 sec: 216011 operations; 2801.1 current ops/sec; est completion in 3 hours 34 minutes [INSERT: Count=28011, Max=1416191, Min=1339392, Avg=1396452.59, 90=1402879, 99=1409023, 99.9=1415167, 99.99=1416191] 
2022-01-11 13:57:53:653 80 sec: 244132 operations; 2812.1 current ops/sec; est completion in 3 hours 37 minutes [INSERT: Count=28121, Max=1482751, Min=1312768, Avg=1396387.43, 90=1404927, 99=1441791, 99.9=1464319, 99.99=1482751] 
2022-01-11 13:58:00:359 86 sec: 264027 operations; 2966.75 current ops/sec; est completion in 3 hours 37 minutes [CLEANUP: Count=4000, Max=17, Min=0, Avg=0.03, 90=0, 99=1, 99.9=6, 99.99=17] [INSERT: Count=19895, Max=1416191, Min=1335296, Avg=1396583.26, 90=1403903, 99=1409023, 99.9=1414143, 99.99=1414143] 
