2022-01-11 13:56:33:681 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:56:43:646 10 sec: 32730 operations; 3273 current ops/sec; est completion in 3 hours 23 minutes [INSERT: Count=32730, Max=2332671, Min=391680, Avg=1105812.15, 90=1581055, 99=2014207, 99.9=2121727, 99.99=2263039] 
2022-01-11 13:56:53:646 20 sec: 72686 operations; 3995.6 current ops/sec; est completion in 3 hours 3 minutes [INSERT: Count=39957, Max=1686527, Min=705536, Avg=993655.12, 90=1400831, 99=1579007, 99.9=1677311, 99.99=1686527] 
2022-01-11 13:57:03:646 30 sec: 102832 operations; 3014.6 current ops/sec; est completion in 3 hours 14 minutes [INSERT: Count=30203, Max=1413119, Min=1097728, Avg=1336619.8, 90=1402879, 99=1406975, 99.9=1412095, 99.99=1413119] 
2022-01-11 13:57:13:646 40 sec: 132000 operations; 2916.8 current ops/sec; est completion in 3 hours 21 minutes [INSERT: Count=29110, Max=1441791, Min=1341440, Avg=1390612.19, 90=1402879, 99=1409023, 99.9=1427455, 99.99=1441791] 
2022-01-11 13:57:23:646 50 sec: 160000 operations; 2800 current ops/sec; est completion in 3 hours 27 minutes [INSERT: Count=28000, Max=1455103, Min=1344512, Avg=1396832.48, 90=1402879, 99=1416191, 99.9=1455103, 99.99=1455103] 
2022-01-11 13:57:33:646 60 sec: 188339 operations; 2833.9 current ops/sec; est completion in 3 hours 31 minutes [INSERT: Count=28339, Max=1475583, Min=1318912, Avg=1397109.86, 90=1404927, 99=1427455, 99.9=1475583, 99.99=1475583] 
2022-01-11 13:57:43:646 70 sec: 216798 operations; 2845.9 current ops/sec; est completion in 3 hours 34 minutes [INSERT: Count=28459, Max=1449983, Min=1338368, Avg=1396535.64, 90=1403903, 99=1411071, 99.9=1433599, 99.99=1435647] 
2022-01-11 13:57:53:646 80 sec: 245839 operations; 2904.1 current ops/sec; est completion in 3 hours 35 minutes [INSERT: Count=29045, Max=1455103, Min=1316864, Avg=1397173.82, 90=1404927, 99=1411071, 99.9=1423359, 99.99=1440767] 
2022-01-11 13:58:00:316 86 sec: 264649 operations; 2820.09 current ops/sec; est completion in 3 hours 36 minutes [CLEANUP: Count=4000, Max=45, Min=0, Avg=0.06, 90=0, 99=1, 99.9=14, 99.99=45] [INSERT: Count=18806, Max=1413119, Min=1376256, Avg=1396842.34, 90=1403903, 99=1409023, 99.9=1412095, 99.99=1412095] 
