2022-01-11 13:56:33:653 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:56:43:617 10 sec: 34897 operations; 3489.7 current ops/sec; est completion in 3 hours 10 minutes [INSERT: Count=34899, Max=2379775, Min=236800, Avg=1076175.21, 90=1710079, 99=2044927, 99.9=2361343, 99.99=2379775] 
2022-01-11 13:56:53:617 20 sec: 73201 operations; 3830.4 current ops/sec; est completion in 3 hours 1 minute [INSERT: Count=38302, Max=1725439, Min=695808, Avg=1004408.53, 90=1426431, 99=1678335, 99.9=1712127, 99.99=1725439] 
2022-01-11 13:57:03:617 30 sec: 104000 operations; 3079.9 current ops/sec; est completion in 3 hours 11 minutes [INSERT: Count=30799, Max=1418239, Min=1103872, Avg=1338119.85, 90=1402879, 99=1409023, 99.9=1412095, 99.99=1418239] 
2022-01-11 13:57:13:617 40 sec: 132000 operations; 2800 current ops/sec; est completion in 3 hours 21 minutes [INSERT: Count=28000, Max=1441791, Min=1339392, Avg=1390246.66, 90=1403903, 99=1419263, 99.9=1437695, 99.99=1441791] 
2022-01-11 13:57:23:617 50 sec: 160000 operations; 2800 current ops/sec; est completion in 3 hours 27 minutes [INSERT: Count=28000, Max=1454079, Min=1344512, Avg=1396695.11, 90=1403903, 99=1412095, 99.9=1452031, 99.99=1454079] 
2022-01-11 13:57:33:617 60 sec: 188345 operations; 2834.5 current ops/sec; est completion in 3 hours 31 minutes [INSERT: Count=28345, Max=1473535, Min=1317888, Avg=1397326.54, 90=1405951, 99=1429503, 99.9=1468415, 99.99=1473535] 
2022-01-11 13:57:43:617 70 sec: 217488 operations; 2914.3 current ops/sec; est completion in 3 hours 33 minutes [INSERT: Count=29143, Max=1455103, Min=1339392, Avg=1396735.39, 90=1404927, 99=1410047, 99.9=1453055, 99.99=1455103] 
2022-01-11 13:57:53:617 80 sec: 246590 operations; 2910.2 current ops/sec; est completion in 3 hours 34 minutes [INSERT: Count=29102, Max=1482751, Min=1312768, Avg=1397090.4, 90=1403903, 99=1410047, 99.9=1455103, 99.99=1482751] 
2022-01-11 13:58:00:300 86 sec: 264923 operations; 2743.23 current ops/sec; est completion in 3 hours 36 minutes [CLEANUP: Count=4000, Max=29, Min=0, Avg=0.04, 90=0, 99=0, 99.9=14, 99.99=29] [INSERT: Count=18333, Max=1413119, Min=1376256, Avg=1396820.54, 90=1402879, 99=1407999, 99.9=1409023, 99.99=1412095] 
