2022-01-11 13:56:33:675 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:56:43:637 10 sec: 33416 operations; 3341.27 current ops/sec; est completion in 3 hours 19 minutes [INSERT: Count=33416, Max=2351103, Min=388096, Avg=1091604.5, 90=1564671, 99=1999871, 99.9=2213887, 99.99=2289663] 
2022-01-11 13:56:53:636 20 sec: 73088 operations; 3967.6 current ops/sec; est completion in 3 hours 2 minutes [INSERT: Count=39693, Max=1725439, Min=695296, Avg=993947.41, 90=1413119, 99=1634303, 99.9=1712127, 99.99=1719295] 
2022-01-11 13:57:03:637 30 sec: 104000 operations; 3091.2 current ops/sec; est completion in 3 hours 11 minutes [INSERT: Count=30891, Max=1413119, Min=1098752, Avg=1338044.15, 90=1402879, 99=1410047, 99.9=1413119, 99.99=1413119] 
2022-01-11 13:57:13:637 40 sec: 132000 operations; 2800 current ops/sec; est completion in 3 hours 21 minutes [INSERT: Count=28000, Max=1443839, Min=1340416, Avg=1390591.89, 90=1403903, 99=1415167, 99.9=1437695, 99.99=1443839] 
2022-01-11 13:57:23:636 50 sec: 160000 operations; 2800 current ops/sec; est completion in 3 hours 27 minutes [INSERT: Count=28000, Max=1454079, Min=1344512, Avg=1396749.28, 90=1403903, 99=1412095, 99.9=1453055, 99.99=1454079] 
2022-01-11 13:57:33:636 60 sec: 188443 operations; 2844.3 current ops/sec; est completion in 3 hours 31 minutes [INSERT: Count=28443, Max=1475583, Min=1317888, Avg=1397982.58, 90=1405951, 99=1448959, 99.9=1467391, 99.99=1475583] 
2022-01-11 13:57:43:637 70 sec: 217240 operations; 2879.7 current ops/sec; est completion in 3 hours 33 minutes [INSERT: Count=28797, Max=1453055, Min=1339392, Avg=1396394.58, 90=1403903, 99=1411071, 99.9=1452031, 99.99=1453055] 
2022-01-11 13:57:53:637 80 sec: 246767 operations; 2952.7 current ops/sec; est completion in 3 hours 34 minutes [INSERT: Count=29543, Max=1455103, Min=1316864, Avg=1397340.48, 90=1403903, 99=1410047, 99.9=1414143, 99.99=1428479] 
2022-01-11 13:58:00:317 86 sec: 264861 operations; 2708.28 current ops/sec; est completion in 3 hours 36 minutes [CLEANUP: Count=4000, Max=19, Min=0, Avg=0.05, 90=0, 99=0, 99.9=13, 99.99=19] [INSERT: Count=18078, Max=1413119, Min=1376256, Avg=1396858.92, 90=1402879, 99=1407999, 99.9=1411071, 99.99=1411071] 
