2022-01-11 13:56:33:658 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:56:43:624 10 sec: 32094 operations; 3209.08 current ops/sec; est completion in 3 hours 27 minutes [INSERT: Count=32094, Max=2111487, Min=652288, Avg=1130141.35, 90=1781759, 99=2075647, 99.9=2096127, 99.99=2105343] 
2022-01-11 13:56:53:624 20 sec: 72094 operations; 4000 current ops/sec; est completion in 3 hours 4 minutes [INSERT: Count=40000, Max=1642495, Min=753152, Avg=995201.45, 90=1112063, 99=1496063, 99.9=1613823, 99.99=1639423] 
2022-01-11 13:57:03:624 30 sec: 101301 operations; 2920.7 current ops/sec; est completion in 3 hours 16 minutes [INSERT: Count=29207, Max=1424383, Min=1102848, Avg=1336566.38, 90=1402879, 99=1407999, 99.9=1416191, 99.99=1424383] 
2022-01-11 13:57:13:624 40 sec: 131850 operations; 3054.9 current ops/sec; est completion in 3 hours 21 minutes [INSERT: Count=30568, Max=1464319, Min=1281024, Avg=1392332.98, 90=1404927, 99=1453055, 99.9=1463295, 99.99=1464319] 
2022-01-11 13:57:23:624 50 sec: 160000 operations; 2815 current ops/sec; est completion in 3 hours 27 minutes [INSERT: Count=28131, Max=1454079, Min=1378304, Avg=1397403.8, 90=1403903, 99=1443839, 99.9=1454079, 99.99=1454079] 
2022-01-11 13:57:33:624 60 sec: 188001 operations; 2800.1 current ops/sec; est completion in 3 hours 31 minutes [INSERT: Count=28001, Max=1472511, Min=1317888, Avg=1397102.89, 90=1404927, 99=1422335, 99.9=1457151, 99.99=1468415] 
2022-01-11 13:57:43:624 70 sec: 216207 operations; 2820.6 current ops/sec; est completion in 3 hours 34 minutes [INSERT: Count=28206, Max=1449983, Min=1338368, Avg=1396643.5, 90=1404927, 99=1409023, 99.9=1435647, 99.99=1449983] 
2022-01-11 13:57:53:624 80 sec: 244854 operations; 2864.7 current ops/sec; est completion in 3 hours 36 minutes [INSERT: Count=28647, Max=1455103, Min=1316864, Avg=1397176.04, 90=1404927, 99=1412095, 99.9=1414143, 99.99=1415167] 
2022-01-11 13:58:00:360 86 sec: 264262 operations; 2881.66 current ops/sec; est completion in 3 hours 37 minutes [CLEANUP: Count=4000, Max=21, Min=0, Avg=0.03, 90=0, 99=0, 99.9=4, 99.99=21] [INSERT: Count=19408, Max=1413119, Min=1348608, Avg=1396622.25, 90=1403903, 99=1407999, 99.9=1409023, 99.99=1410047] 
