2022-01-11 20:07:23:449 0 sec: 0 operations; est completion in 0 second 
2022-01-11 20:07:33:408 10 sec: 626 operations; 62.6 current ops/sec; est completion in 7 days 9 hours [INSERT: Count=626, Max=9658367, Min=1587200, Avg=6004790.8, 90=8978431, 99=9658367, 99.9=9658367, 99.99=9658367] 
2022-01-11 20:07:43:408 20 sec: 2144 operations; 151.8 current ops/sec; est completion in 4 days 7 hours [INSERT: Count=1518, Max=19628031, Min=9658368, Avg=15654412.82, 90=19038207, 99=19562495, 99.9=19628031, 99.99=19628031] 
2022-01-11 20:07:53:408 30 sec: 5000 operations; 285.6 current ops/sec; est completion in 2 days 18 hours [INSERT: Count=2856, Max=26607615, Min=19628032, Avg=24103892.97, 90=26361855, 99=26591231, 99.9=26607615, 99.99=26607615] 
2022-01-11 20:08:03:409 40 sec: 20000 operations; 1500 current ops/sec; est completion in 22 hours 12 minutes [INSERT: Count=15000, Max=28278783, Min=2353152, Avg=6208416.84, 90=14065663, 99=26247167, 99.9=27770879, 99.99=28033023] 
2022-01-11 20:08:13:408 50 sec: 40000 operations; 2000 current ops/sec; est completion in 13 hours 52 minutes [INSERT: Count=20000, Max=4026367, Min=1698816, Avg=2721978.47, 90=3813375, 99=3989503, 99.9=4022271, 99.99=4022271] 
2022-01-11 20:08:23:408 60 sec: 78142 operations; 3814.2 current ops/sec; est completion in 8 hours 30 minutes [INSERT: Count=38142, Max=1604607, Min=1096704, Avg=1330821.83, 90=1502207, 99=1587199, 99.9=1599487, 99.99=1604607] 
2022-01-11 20:08:33:408 70 sec: 115000 operations; 3685.8 current ops/sec; est completion in 6 hours 44 minutes [INSERT: Count=36858, Max=1482751, Min=1277952, Avg=1373950.93, 90=1425407, 99=1451007, 99.9=1476607, 99.99=1482751] 
2022-01-11 20:08:43:408 80 sec: 151700 operations; 3670 current ops/sec; est completion in 5 hours 50 minutes [INSERT: Count=36793, Max=1399807, Min=1286144, Avg=1344227.91, 90=1369087, 99=1389567, 99.9=1396735, 99.99=1399807] 
2022-01-11 20:08:53:409 90 sec: 193176 operations; 4147.6 current ops/sec; est completion in 5 hours 9 minutes [INSERT: Count=41507, Max=1429503, Min=1061888, Avg=1223889.39, 90=1326079, 99=1373183, 99.9=1421311, 99.99=1429503] 
2022-01-11 20:09:03:408 100 sec: 221561 operations; 2838.5 current ops/sec; est completion in 4 hours 59 minutes [INSERT: Count=28261, Max=2035711, Min=1071104, Avg=1689168.19, 90=1945599, 99=2019327, 99.9=2035711, 99.99=2035711] 
2022-01-11 20:09:13:408 110 sec: 250704 operations; 2914.3 current ops/sec; est completion in 4 hours 50 minutes [INSERT: Count=29143, Max=1768447, Min=1614848, Avg=1709623.24, 90=1736703, 99=1762303, 99.9=1768447, 99.99=1768447] 
2022-01-11 20:09:23:408 120 sec: 281515 operations; 3081.1 current ops/sec; est completion in 4 hours 42 minutes [INSERT: Count=30812, Max=1736703, Min=1489920, Avg=1644108.17, 90=1702911, 99=1727487, 99.9=1736703, 99.99=1736703] 
2022-01-11 20:09:29:976 126 sec: 306363 operations; 3783.19 current ops/sec; est completion in 4 hours 33 minutes [CLEANUP: Count=5000, Max=111, Min=0, Avg=0.15, 90=0, 99=0, 99.9=50, 99.99=67] [INSERT: Count=24847, Max=1564671, Min=1165312, Avg=1372414.05, 90=1501183, 99=1533951, 99.9=1564671, 99.99=1564671] 
