2022-01-11 20:07:23:435 0 sec: 0 operations; est completion in 0 second 
2022-01-11 20:07:33:393 10 sec: 378 operations; 37.8 current ops/sec; est completion in 12 days 5 hours [INSERT: Count=378, Max=9658367, Min=1584128, Avg=5751543.87, 90=8790015, 99=9510911, 99.9=9658367, 99.99=9658367] 
2022-01-11 20:07:43:393 20 sec: 1855 operations; 147.7 current ops/sec; est completion in 4 days 23 hours [INSERT: Count=1478, Max=19628031, Min=9658368, Avg=16196030.18, 90=18956287, 99=19611647, 99.9=19628031, 99.99=19628031] 
2022-01-11 20:07:53:394 30 sec: 5000 operations; 314.5 current ops/sec; est completion in 2 days 18 hours [INSERT: Count=3144, Max=26640383, Min=19628032, Avg=23949327.63, 90=26329087, 99=26623999, 99.9=26623999, 99.99=26640383] 
2022-01-11 20:08:03:393 40 sec: 20000 operations; 1500 current ops/sec; est completion in 22 hours 12 minutes [INSERT: Count=15000, Max=28278783, Min=2359296, Avg=5890450.84, 90=12935167, 99=24723455, 99.9=27492351, 99.99=27688959] 
2022-01-11 20:08:13:394 50 sec: 40000 operations; 2000 current ops/sec; est completion in 13 hours 52 minutes [INSERT: Count=20000, Max=4022271, Min=1698816, Avg=2719148.34, 90=3839999, 99=3989503, 99.9=4018175, 99.99=4022271] 
2022-01-11 20:08:23:393 60 sec: 78071 operations; 3807.1 current ops/sec; est completion in 8 hours 31 minutes [INSERT: Count=38071, Max=1605631, Min=1096704, Avg=1329641.59, 90=1504255, 99=1584127, 99.9=1603583, 99.99=1604607] 
2022-01-11 20:08:33:394 70 sec: 115000 operations; 3692.9 current ops/sec; est completion in 6 hours 44 minutes [INSERT: Count=36929, Max=1481727, Min=1277952, Avg=1373446.75, 90=1429503, 99=1472511, 99.9=1481727, 99.99=1481727] 
2022-01-11 20:08:43:394 80 sec: 151131 operations; 3613.1 current ops/sec; est completion in 5 hours 51 minutes [INSERT: Count=36131, Max=1394687, Min=1286144, Avg=1345315.89, 90=1367039, 99=1382399, 99.9=1390591, 99.99=1393663] 
2022-01-11 20:08:53:393 90 sec: 193312 operations; 4218.1 current ops/sec; est completion in 5 hours 8 minutes [INSERT: Count=42187, Max=1426431, Min=1061888, Avg=1225763.6, 90=1325055, 99=1382399, 99.9=1419263, 99.99=1426431] 
2022-01-11 20:09:03:394 100 sec: 221122 operations; 2781 current ops/sec; est completion in 4 hours 59 minutes [INSERT: Count=27804, Max=2026495, Min=1069056, Avg=1689102.51, 90=1954815, 99=2007039, 99.9=2022399, 99.99=2026495] 
2022-01-11 20:09:13:394 110 sec: 250563 operations; 2944.1 current ops/sec; est completion in 4 hours 50 minutes [INSERT: Count=29441, Max=1779711, Min=1612800, Avg=1710565.64, 90=1740799, 99=1769471, 99.9=1775615, 99.99=1779711] 
2022-01-11 20:09:23:393 120 sec: 281032 operations; 3046.9 current ops/sec; est completion in 4 hours 42 minutes [INSERT: Count=30469, Max=1738751, Min=1489920, Avg=1646670.16, 90=1705983, 99=1734655, 99.9=1738751, 99.99=1738751] 
2022-01-11 20:09:29:975 126 sec: 305836 operations; 3768.46 current ops/sec; est completion in 4 hours 33 minutes [CLEANUP: Count=5000, Max=23, Min=0, Avg=0.04, 90=0, 99=0, 99.9=15, 99.99=22] [INSERT: Count=24804, Max=1557503, Min=1165312, Avg=1378204.26, 90=1507327, 99=1533951, 99.9=1557503, 99.99=1557503] 
