2022-01-11 20:07:23:449 0 sec: 0 operations; est completion in 0 second 
2022-01-11 20:07:33:409 10 sec: 1 operations; 0.1 current ops/sec; est completion in 4630 days 2 hours [INSERT: Count=1, Max=3962879, Min=3960832, Avg=3961856, 90=3962879, 99=3962879, 99.9=3962879, 99.99=3962879] 
2022-01-11 20:07:43:409 20 sec: 19 operations; 1.8 current ops/sec; est completion in 487 days 7 hours [INSERT: Count=18, Max=18071551, Min=17301504, Avg=17705642.67, 90=18022399, 99=18071551, 99.9=18071551, 99.99=18071551] 
2022-01-11 20:07:53:409 30 sec: 5000 operations; 498.1 current ops/sec; est completion in 2 days 18 hours [INSERT: Count=4981, Max=29376511, Min=21528576, Avg=28027548.96, 90=29229055, 99=29360127, 99.9=29376511, 99.99=29376511] 
2022-01-11 20:08:03:409 40 sec: 17333 operations; 1233.3 current ops/sec; est completion in 1 day 1 hour [INSERT: Count=12333, Max=25968639, Min=2353152, Avg=4001971.18, 90=5890047, 99=8310783, 99.9=13271039, 99.99=13721599] 
2022-01-11 20:08:13:409 50 sec: 38026 operations; 2069.3 current ops/sec; est completion in 14 hours 35 minutes [INSERT: Count=20695, Max=4020223, Min=1638400, Avg=2656320.05, 90=3614719, 99=3903487, 99.9=3999743, 99.99=4018175] 
2022-01-11 20:08:23:409 60 sec: 75110 operations; 3708.4 current ops/sec; est completion in 8 hours 51 minutes [INSERT: Count=37082, Max=1653759, Min=1097728, Avg=1329008.82, 90=1482751, 99=1636351, 99.9=1649663, 99.99=1649663] 
2022-01-11 20:08:33:409 70 sec: 111506 operations; 3639.6 current ops/sec; est completion in 6 hours 57 minutes [INSERT: Count=36428, Max=1502207, Min=1278976, Avg=1375235.91, 90=1427455, 99=1472511, 99.9=1502207, 99.99=1502207] 
2022-01-11 20:08:43:409 80 sec: 150019 operations; 3851.3 current ops/sec; est completion in 5 hours 54 minutes [INSERT: Count=38481, Max=1406975, Min=1272832, Avg=1343788.29, 90=1367039, 99=1391615, 99.9=1406975, 99.99=1406975] 
2022-01-11 20:08:53:409 90 sec: 190286 operations; 4026.7 current ops/sec; est completion in 5 hours 13 minutes [INSERT: Count=40267, Max=1439743, Min=1061888, Avg=1222391.87, 90=1330175, 99=1422335, 99.9=1435647, 99.99=1439743] 
2022-01-11 20:09:03:409 100 sec: 220058 operations; 2977.2 current ops/sec; est completion in 5 hours 1 minute [INSERT: Count=29772, Max=2027519, Min=1095680, Avg=1679265.48, 90=1953791, 99=1996799, 99.9=2018303, 99.99=2027519] 
2022-01-11 20:09:13:409 110 sec: 250019 operations; 2996.1 current ops/sec; est completion in 4 hours 51 minutes [INSERT: Count=29961, Max=1772543, Min=1616896, Avg=1709256.47, 90=1736703, 99=1760255, 99.9=1772543, 99.99=1772543] 
2022-01-11 20:09:23:409 120 sec: 280058 operations; 3003.9 current ops/sec; est completion in 4 hours 43 minutes [INSERT: Count=30039, Max=1735679, Min=1489920, Avg=1638066.8, 90=1699839, 99=1723391, 99.9=1735679, 99.99=1735679] 
2022-01-11 20:09:30:012 126 sec: 305073 operations; 3787.86 current ops/sec; est completion in 4 hours 34 minutes [CLEANUP: Count=5000, Max=27, Min=0, Avg=0.03, 90=0, 99=1, 99.9=7, 99.99=20] [INSERT: Count=25015, Max=1539071, Min=1101824, Avg=1364193.41, 90=1485823, 99=1516543, 99.9=1531903, 99.99=1539071] 
