2022-01-11 20:07:23:456 0 sec: 0 operations; est completion in 0 second 
2022-01-11 20:07:33:416 10 sec: 191 operations; 19.1 current ops/sec; est completion in 24 days 5 hours [INSERT: Count=191, Max=6533119, Min=4218880, Avg=5340915.94, 90=6303743, 99=6529023, 99.9=6533119, 99.99=6533119] 
2022-01-11 20:07:43:415 20 sec: 980 operations; 78.9 current ops/sec; est completion in 9 days 10 hours [INSERT: Count=789, Max=19644415, Min=11378688, Avg=16659999.8, 90=19218431, 99=19611647, 99.9=19644415, 99.99=19644415] 
2022-01-11 20:07:53:415 30 sec: 5000 operations; 402 current ops/sec; est completion in 2 days 18 hours [INSERT: Count=4020, Max=27607039, Min=19628032, Avg=25163884, 90=27377663, 99=27590655, 99.9=27607039, 99.99=27607039] 
2022-01-11 20:08:03:416 40 sec: 20000 operations; 1500 current ops/sec; est completion in 22 hours 12 minutes [INSERT: Count=15000, Max=25722879, Min=2353152, Avg=5090695.58, 90=9830399, 99=23937023, 99.9=25640959, 99.99=25673727] 
2022-01-11 20:08:13:416 50 sec: 40000 operations; 2000 current ops/sec; est completion in 13 hours 52 minutes [INSERT: Count=20000, Max=4022271, Min=1680384, Avg=2665139, 90=3809279, 99=3979263, 99.9=4016127, 99.99=4022271] 
2022-01-11 20:08:23:415 60 sec: 76957 operations; 3695.7 current ops/sec; est completion in 8 hours 38 minutes [INSERT: Count=36957, Max=1603583, Min=1096704, Avg=1323539.48, 90=1491967, 99=1567743, 99.9=1603583, 99.99=1603583] 
2022-01-11 20:08:33:415 70 sec: 115000 operations; 3804.3 current ops/sec; est completion in 6 hours 44 minutes [INSERT: Count=38043, Max=1500159, Min=1277952, Avg=1374291.24, 90=1433599, 99=1495039, 99.9=1496063, 99.99=1500159] 
2022-01-11 20:08:43:415 80 sec: 150763 operations; 3576.3 current ops/sec; est completion in 5 hours 52 minutes [INSERT: Count=35763, Max=1394687, Min=1269760, Avg=1344026.4, 90=1367039, 99=1390591, 99.9=1394687, 99.99=1394687] 
2022-01-11 20:08:53:415 90 sec: 192322 operations; 4155.9 current ops/sec; est completion in 5 hours 10 minutes [INSERT: Count=41559, Max=1422335, Min=1070080, Avg=1224884.37, 90=1318911, 99=1379327, 99.9=1416191, 99.99=1422335] 
2022-01-11 20:09:03:415 100 sec: 221033 operations; 2871.1 current ops/sec; est completion in 4 hours 59 minutes [INSERT: Count=28711, Max=2037759, Min=1140736, Avg=1682125.11, 90=1966079, 99=1999871, 99.9=2037759, 99.99=2037759] 
2022-01-11 20:09:13:415 110 sec: 250492 operations; 2945.9 current ops/sec; est completion in 4 hours 50 minutes [INSERT: Count=29459, Max=1775615, Min=1627136, Avg=1710675.88, 90=1739775, 99=1765375, 99.9=1775615, 99.99=1775615] 
2022-01-11 20:09:23:415 120 sec: 280993 operations; 3050.1 current ops/sec; est completion in 4 hours 42 minutes [INSERT: Count=30501, Max=1738751, Min=1489920, Avg=1642514.15, 90=1699839, 99=1728511, 99.9=1737727, 99.99=1738751] 
2022-01-11 20:09:30:014 126 sec: 305798 operations; 3758.9 current ops/sec; est completion in 4 hours 33 minutes [CLEANUP: Count=5000, Max=47, Min=0, Avg=0.05, 90=0, 99=0, 99.9=11, 99.99=41] [INSERT: Count=24805, Max=1564671, Min=1165312, Avg=1370544.12, 90=1498111, 99=1531903, 99.9=1557503, 99.99=1564671] 
