2022-01-11 20:07:23:452 0 sec: 0 operations; est completion in 0 second 
2022-01-11 20:07:33:410 10 sec: 499 operations; 49.9 current ops/sec; est completion in 9 days 6 hours [INSERT: Count=499, Max=9674751, Min=2115584, Avg=6426392.11, 90=9093119, 99=9658367, 99.9=9674751, 99.99=9674751] 
2022-01-11 20:07:43:410 20 sec: 2471 operations; 197.2 current ops/sec; est completion in 3 days 17 hours [INSERT: Count=1973, Max=19644415, Min=9674752, Avg=15380820.47, 90=18923519, 99=19578879, 99.9=19628031, 99.99=19644415] 
2022-01-11 20:07:53:411 30 sec: 5000 operations; 252.9 current ops/sec; est completion in 2 days 18 hours [INSERT: Count=2528, Max=25804799, Min=19628032, Avg=23066474.94, 90=25427967, 99=25755647, 99.9=25788415, 99.99=25804799] 
2022-01-11 20:08:03:411 40 sec: 20000 operations; 1500 current ops/sec; est completion in 22 hours 12 minutes [INSERT: Count=15000, Max=27754495, Min=2353152, Avg=6456160.26, 90=14942207, 99=24494079, 99.9=27148287, 99.99=27197439] 
2022-01-11 20:08:13:411 50 sec: 40000 operations; 2000 current ops/sec; est completion in 13 hours 52 minutes [INSERT: Count=20000, Max=4026367, Min=1722368, Avg=2742339.99, 90=3809279, 99=3993599, 99.9=4022271, 99.99=4026367] 
2022-01-11 20:08:23:410 60 sec: 78892 operations; 3889.2 current ops/sec; est completion in 8 hours 26 minutes [INSERT: Count=38892, Max=1603583, Min=1097728, Avg=1335307.32, 90=1512447, 99=1586175, 99.9=1602559, 99.99=1603583] 
2022-01-11 20:08:33:411 70 sec: 115000 operations; 3610.8 current ops/sec; est completion in 6 hours 44 minutes [INSERT: Count=36108, Max=1482751, Min=1277952, Avg=1373651.19, 90=1422335, 99=1461247, 99.9=1475583, 99.99=1482751] 
2022-01-11 20:08:43:411 80 sec: 151628 operations; 3662.8 current ops/sec; est completion in 5 hours 50 minutes [INSERT: Count=36630, Max=1394687, Min=1290240, Avg=1344372.84, 90=1367039, 99=1387519, 99.9=1394687, 99.99=1394687] 
2022-01-11 20:08:53:410 90 sec: 194033 operations; 4240.5 current ops/sec; est completion in 5 hours 7 minutes [INSERT: Count=42403, Max=1435647, Min=1061888, Avg=1223954.69, 90=1320959, 99=1403903, 99.9=1435647, 99.99=1435647] 
2022-01-11 20:09:03:411 100 sec: 221848 operations; 2781.5 current ops/sec; est completion in 4 hours 58 minutes [INSERT: Count=27815, Max=2028543, Min=1144832, Avg=1699153.65, 90=1942527, 99=2016255, 99.9=2027519, 99.99=2027519] 
2022-01-11 20:09:13:410 110 sec: 250679 operations; 2883.1 current ops/sec; est completion in 4 hours 50 minutes [INSERT: Count=28855, Max=1783807, Min=1616896, Avg=1711123.07, 90=1738751, 99=1761279, 99.9=1780735, 99.99=1781759] 
2022-01-11 20:09:23:411 120 sec: 281382 operations; 3070.3 current ops/sec; est completion in 4 hours 42 minutes [INSERT: Count=30679, Max=1741823, Min=1489920, Avg=1646747.82, 90=1708031, 99=1735679, 99.9=1739775, 99.99=1741823] 
2022-01-11 20:09:30:014 126 sec: 306386 operations; 3786.19 current ops/sec; est completion in 4 hours 33 minutes [CLEANUP: Count=5000, Max=20, Min=0, Avg=0.03, 90=0, 99=1, 99.9=6, 99.99=20] [INSERT: Count=25004, Max=1557503, Min=1163264, Avg=1374689.94, 90=1506303, 99=1533951, 99.9=1556479, 99.99=1557503] 
