2022-01-11 20:07:23:425 0 sec: 0 operations; est completion in 0 second 
2022-01-11 20:07:33:384 10 sec: 838 operations; 83.8 current ops/sec; est completion in 5 days 12 hours [INSERT: Count=838, Max=9633791, Min=1597440, Avg=6291547.04, 90=8978431, 99=9576447, 99.9=9633791, 99.99=9633791] 
2022-01-11 20:07:43:384 20 sec: 2924 operations; 208.6 current ops/sec; est completion in 3 days 3 hours [INSERT: Count=2086, Max=19611647, Min=9650176, Avg=15195453.12, 90=18923519, 99=19529727, 99.9=19611647, 99.99=19611647] 
2022-01-11 20:07:53:384 30 sec: 5000 operations; 207.6 current ops/sec; est completion in 2 days 18 hours [INSERT: Count=2076, Max=24985599, Min=19611648, Avg=22539025.26, 90=24526847, 99=24936447, 99.9=24985599, 99.99=24985599] 
2022-01-11 20:08:03:384 40 sec: 20000 operations; 1500 current ops/sec; est completion in 22 hours 12 minutes [INSERT: Count=15000, Max=28278783, Min=2361344, Avg=6961813.78, 90=16941055, 99=25444351, 99.9=28147711, 99.99=28278783] 
2022-01-11 20:08:13:384 50 sec: 40000 operations; 2000 current ops/sec; est completion in 13 hours 52 minutes [INSERT: Count=20000, Max=4026367, Min=1752064, Avg=2752287.33, 90=3758079, 99=3995647, 99.9=4022271, 99.99=4026367] 
2022-01-11 20:08:23:383 60 sec: 79140 operations; 3914 current ops/sec; est completion in 8 hours 24 minutes [INSERT: Count=39140, Max=1605631, Min=1097728, Avg=1339212.6, 90=1514495, 99=1592319, 99.9=1605631, 99.99=1605631] 
2022-01-11 20:08:33:383 70 sec: 115000 operations; 3586 current ops/sec; est completion in 6 hours 44 minutes [INSERT: Count=35860, Max=1476607, Min=1277952, Avg=1373606.79, 90=1422335, 99=1453055, 99.9=1471487, 99.99=1476607] 
2022-01-11 20:08:43:383 80 sec: 151813 operations; 3681.3 current ops/sec; est completion in 5 hours 49 minutes [INSERT: Count=36813, Max=1401855, Min=1291264, Avg=1344746.67, 90=1368063, 99=1390591, 99.9=1400831, 99.99=1401855] 
2022-01-11 20:08:53:386 90 sec: 194176 operations; 4236.3 current ops/sec; est completion in 5 hours 7 minutes [INSERT: Count=42407, Max=1426431, Min=1061888, Avg=1224916.8, 90=1323007, 99=1364991, 99.9=1420287, 99.99=1426431] 
2022-01-11 20:09:03:384 100 sec: 221623 operations; 2744.7 current ops/sec; est completion in 4 hours 59 minutes [INSERT: Count=27403, Max=2040831, Min=1070080, Avg=1700077.61, 90=1937407, 99=2016255, 99.9=2038783, 99.99=2040831] 
2022-01-11 20:09:13:384 110 sec: 250551 operations; 2892.8 current ops/sec; est completion in 4 hours 50 minutes [INSERT: Count=28930, Max=1768447, Min=1611776, Avg=1709013.06, 90=1738751, 99=1757183, 99.9=1765375, 99.99=1768447] 
2022-01-11 20:09:23:384 120 sec: 281522 operations; 3097.1 current ops/sec; est completion in 4 hours 42 minutes [INSERT: Count=30975, Max=1738751, Min=1489920, Avg=1646972.59, 90=1705983, 99=1733631, 99.9=1738751, 99.99=1738751] 
2022-01-11 20:09:29:975 126 sec: 306300 operations; 3758.8 current ops/sec; est completion in 4 hours 33 minutes [CLEANUP: Count=5000, Max=26, Min=0, Avg=0.09, 90=0, 99=3, 99.9=18, 99.99=26] [INSERT: Count=24772, Max=1557503, Min=1166336, Avg=1376733.9, 90=1505279, 99=1545215, 99.9=1557503, 99.99=1557503] 
