2022-01-12 18:02:00:760 0 sec: 0 operations; est completion in 0 second 
2022-01-12 18:02:10:725 10 sec: 167431 operations; 16743.1 current ops/sec; est completion in 1 hour 19 minutes [INSERT: Count=167454, Max=184191, Min=372, Avg=2907.33, 90=4059, 99=5743, 99.9=25119, 99.99=183423] 
2022-01-12 18:02:20:725 20 sec: 341821 operations; 17439 current ops/sec; est completion in 1 hour 17 minutes [INSERT: Count=174378, Max=215167, Min=386, Avg=2865.36, 90=4057, 99=5871, 99.9=46527, 99.99=215039] 
2022-01-12 18:02:30:726 30 sec: 550975 operations; 20915.4 current ops/sec; est completion in 1 hour 12 minutes [INSERT: Count=209143, Max=98431, Min=243, Avg=2388.78, 90=3559, 99=5103, 99.9=61311, 99.99=97663] 
2022-01-12 18:02:40:725 40 sec: 734191 operations; 18321.6 current ops/sec; est completion in 1 hour 11 minutes [INSERT: Count=183222, Max=71743, Min=222, Avg=2727.53, 90=4023, 99=5823, 99.9=63743, 99.99=71295] 
2022-01-12 18:02:50:725 50 sec: 917827 operations; 18363.6 current ops/sec; est completion in 1 hour 11 minutes [INSERT: Count=183630, Max=77695, Min=231, Avg=2721.27, 90=3973, 99=5615, 99.9=67647, 99.99=76095] 
2022-01-12 18:03:00:725 60 sec: 1103428 operations; 18560.1 current ops/sec; est completion in 1 hour 11 minutes [INSERT: Count=185607, Max=100223, Min=352, Avg=2692.53, 90=3963, 99=5759, 99.9=64575, 99.99=99711] 
2022-01-12 18:03:10:726 70 sec: 1294525 operations; 19109.7 current ops/sec; est completion in 1 hour 10 minutes [INSERT: Count=191091, Max=73407, Min=254, Avg=2603.28, 90=3865, 99=5631, 99.9=67071, 99.99=72639] 
2022-01-12 18:03:20:725 80 sec: 1503132 operations; 20860.7 current ops/sec; est completion in 1 hour 9 minutes [INSERT: Count=208618, Max=73855, Min=252, Avg=2405.85, 90=3517, 99=5415, 99.9=63935, 99.99=73087] 
2022-01-12 18:03:25:740 85 sec: 1593695 operations; 18058.42 current ops/sec; est completion in 1 hour 9 minutes [CLEANUP: Count=50, Max=1, Min=0, Avg=0.04, 90=0, 99=1, 99.9=1, 99.99=1] [INSERT: Count=90552, Max=159487, Min=304, Avg=2768.09, 90=3927, 99=5695, 99.9=74687, 99.99=159359] 
