2022-01-12 18:37:26:467 0 sec: 0 operations; est completion in 0 second 
2022-01-12 18:37:36:431 10 sec: 286262 operations; 28626.2 current ops/sec; est completion in 46 minutes [INSERT: Count=286262, Max=243071, Min=3378, Avg=16947.83, 90=16623, 99=55775, 99.9=241023, 99.99=241919] 
2022-01-12 18:37:46:431 20 sec: 583829 operations; 29756.7 current ops/sec; est completion in 45 minutes [INSERT: Count=297592, Max=225407, Min=1947, Avg=16863.52, 90=16511, 99=79167, 99.9=206207, 99.99=223743] 
2022-01-12 18:37:56:431 30 sec: 881516 operations; 29768.7 current ops/sec; est completion in 44 minutes [INSERT: Count=297677, Max=101375, Min=2006, Avg=16797.95, 90=18751, 99=75583, 99.9=100159, 99.99=101183] 
2022-01-12 18:38:06:431 40 sec: 1183237 operations; 30172.1 current ops/sec; est completion in 44 minutes [INSERT: Count=301707, Max=113215, Min=5080, Avg=16569.53, 90=16463, 99=77567, 99.9=110975, 99.99=112255] 
2022-01-12 18:38:16:431 50 sec: 1493066 operations; 30982.9 current ops/sec; est completion in 43 minutes [INSERT: Count=309845, Max=89727, Min=6376, Avg=16134.77, 90=16279, 99=52127, 99.9=88063, 99.99=89087] 
2022-01-12 18:38:26:431 60 sec: 1793768 operations; 30070.2 current ops/sec; est completion in 43 minutes [INSERT: Count=300711, Max=167935, Min=1696, Avg=16629.75, 90=16831, 99=78719, 99.9=158847, 99.99=165759] 
2022-01-12 18:38:36:431 70 sec: 2092401 operations; 29863.3 current ops/sec; est completion in 43 minutes [INSERT: Count=298636, Max=204927, Min=7208, Avg=16740.28, 90=16639, 99=78015, 99.9=202495, 99.99=204159] 
2022-01-12 18:38:46:431 80 sec: 2403828 operations; 31142.7 current ops/sec; est completion in 43 minutes [INSERT: Count=311409, Max=106751, Min=7640, Avg=16054.61, 90=16199, 99=51935, 99.9=104063, 99.99=106559] 
2022-01-12 18:38:51:485 85 sec: 2558315 operations; 30573.32 current ops/sec; est completion in 42 minutes [CLEANUP: Count=500, Max=19, Min=0, Avg=0.12, 90=0, 99=3, 99.9=19, 99.99=19] [INSERT: Count=154476, Max=115135, Min=11848, Avg=16354.72, 90=16215, 99=27407, 99.9=114111, 99.99=114879] 
