2022-01-11 13:53:25:055 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:53:35:017 10 sec: 2423 operations; 242.3 current ops/sec; est completion in 1 day 21 hours [INSERT: Count=2423, Max=9617407, Min=1508352, Avg=5683307.77, 90=8937471, 99=9560063, 99.9=9617407, 99.99=9617407] 
2022-01-11 13:53:45:017 20 sec: 8000 operations; 557.7 current ops/sec; est completion in 1 day 3 hours [INSERT: Count=5577, Max=13746175, Min=6189056, Avg=10055706.81, 90=12795903, 99=13590527, 99.9=13737983, 99.99=13737983] 
2022-01-11 13:53:55:016 30 sec: 27608 operations; 1960.8 current ops/sec; est completion in 12 hours 3 minutes [INSERT: Count=19608, Max=5083135, Min=1308672, Avg=2379449.21, 90=4034559, 99=4915199, 99.9=5074943, 99.99=5083135] 
2022-01-11 13:54:05:016 40 sec: 76000 operations; 4839.2 current ops/sec; est completion in 5 hours 50 minutes [INSERT: Count=48392, Max=1349631, Min=673280, Avg=847461.21, 90=1123327, 99=1282047, 99.9=1346559, 99.99=1346559] 
2022-01-11 13:54:15:016 50 sec: 132000 operations; 5600 current ops/sec; est completion in 4 hours 11 minutes [INSERT: Count=56000, Max=837631, Min=634880, Avg=712795.47, 90=770047, 99=817151, 99.9=837119, 99.99=837631] 
2022-01-11 13:54:25:016 60 sec: 188473 operations; 5647.3 current ops/sec; est completion in 3 hours 31 minutes [INSERT: Count=56473, Max=760831, Min=641536, Avg=702199.08, 90=748543, 99=755199, 99.9=759807, 99.99=760831] 
2022-01-11 13:54:35:016 70 sec: 245427 operations; 5695.4 current ops/sec; est completion in 3 hours 8 minutes [INSERT: Count=57003, Max=775167, Min=635392, Avg=703483.24, 90=749055, 99=764927, 99.9=773631, 99.99=775167] 
2022-01-11 13:54:45:016 80 sec: 302434 operations; 5700.7 current ops/sec; est completion in 2 hours 55 minutes [INSERT: Count=56958, Max=765439, Min=643072, Avg=699620.84, 90=747519, 99=760319, 99.9=763903, 99.99=764927] 
2022-01-11 13:54:50:980 85 sec: 336944 operations; 5786.38 current ops/sec; est completion in 2 hours 48 minutes [CLEANUP: Count=4000, Max=109, Min=0, Avg=0.16, 90=0, 99=1, 99.9=47, 99.99=109] [INSERT: Count=34510, Max=762879, Min=648192, Avg=701159.24, 90=748031, 99=755711, 99.9=762367, 99.99=762879] 
