2022-01-11 13:53:25:056 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:53:35:016 10 sec: 2735 operations; 273.5 current ops/sec; est completion in 1 day 16 hours [INSERT: Count=2735, Max=9609215, Min=1484800, Avg=5697694.94, 90=8888319, 99=9543679, 99.9=9609215, 99.99=9609215] 
2022-01-11 13:53:45:017 20 sec: 8000 operations; 526.5 current ops/sec; est completion in 1 day 3 hours [INSERT: Count=5265, Max=13762559, Min=6377472, Avg=10159222.83, 90=12509183, 99=13615103, 99.9=13737983, 99.99=13754367] 
2022-01-11 13:53:55:016 30 sec: 27848 operations; 1984.8 current ops/sec; est completion in 11 hours 57 minutes [INSERT: Count=19848, Max=5083135, Min=1308672, Avg=2395665.28, 90=4153343, 99=4988927, 99.9=5074943, 99.99=5083135] 
2022-01-11 13:54:05:016 40 sec: 76000 operations; 4815.2 current ops/sec; est completion in 5 hours 50 minutes [INSERT: Count=48152, Max=1339391, Min=672768, Avg=846637.45, 90=1121279, 99=1268735, 99.9=1338367, 99.99=1339391] 
2022-01-11 13:54:15:017 50 sec: 132000 operations; 5600 current ops/sec; est completion in 4 hours 11 minutes [INSERT: Count=56000, Max=840703, Min=634880, Avg=714377.54, 90=764415, 99=815103, 99.9=840191, 99.99=840703] 
2022-01-11 13:54:25:017 60 sec: 188463 operations; 5646.3 current ops/sec; est completion in 3 hours 31 minutes [INSERT: Count=56463, Max=759807, Min=642048, Avg=703014.45, 90=747007, 99=755711, 99.9=758271, 99.99=759807] 
2022-01-11 13:54:35:017 70 sec: 245193 operations; 5673 current ops/sec; est completion in 3 hours 9 minutes [INSERT: Count=56749, Max=777215, Min=635392, Avg=703472.68, 90=749567, 99=775167, 99.9=777215, 99.99=777215] 
2022-01-11 13:54:45:017 80 sec: 302047 operations; 5685.4 current ops/sec; est completion in 2 hours 55 minutes [INSERT: Count=56835, Max=764415, Min=642048, Avg=700576.11, 90=749055, 99=760319, 99.9=763903, 99.99=764415] 
2022-01-11 13:54:50:983 85 sec: 336210 operations; 5726.28 current ops/sec; est completion in 2 hours 49 minutes [CLEANUP: Count=4000, Max=21, Min=0, Avg=0.04, 90=0, 99=1, 99.9=8, 99.99=21] [INSERT: Count=34163, Max=769535, Min=648704, Avg=709908.56, 90=752127, 99=758271, 99.9=769023, 99.99=769535] 
