2022-01-11 13:53:25:076 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:53:35:036 10 sec: 151 operations; 15.1 current ops/sec; est completion in 30 days 15 hours [INSERT: Count=151, Max=9617407, Min=6316032, Avg=8419002.49, 90=9437183, 99=9592831, 99.9=9617407, 99.99=9617407] 
2022-01-11 13:53:45:036 20 sec: 4444 operations; 429.3 current ops/sec; est completion in 2 days 1 hour [INSERT: Count=4293, Max=15056895, Min=5758976, Avg=13818290.6, 90=15007743, 99=15048703, 99.9=15056895, 99.99=15056895] 
2022-01-11 13:53:55:037 30 sec: 24213 operations; 1976.9 current ops/sec; est completion in 13 hours 45 minutes [INSERT: Count=19769, Max=5779455, Min=1352704, Avg=2727582.4, 90=5259263, 99=5574655, 99.9=5763071, 99.99=5779455] 
2022-01-11 13:54:05:036 40 sec: 72313 operations; 4810 current ops/sec; est completion in 6 hours 8 minutes [INSERT: Count=48100, Max=1326079, Min=676864, Avg=864957.8, 90=1145855, 99=1301503, 99.9=1323007, 99.99=1326079] 
2022-01-11 13:54:15:036 50 sec: 128530 operations; 5621.7 current ops/sec; est completion in 4 hours 18 minutes [INSERT: Count=56275, Max=827391, Min=638464, Avg=718845.2, 90=763903, 99=812031, 99.9=826879, 99.99=826879] 
2022-01-11 13:54:25:036 60 sec: 185890 operations; 5736 current ops/sec; est completion in 3 hours 34 minutes [INSERT: Count=57302, Max=758783, Min=646144, Avg=700214.43, 90=747519, 99=757247, 99.9=758783, 99.99=758783] 
2022-01-11 13:54:35:036 70 sec: 243337 operations; 5744.7 current ops/sec; est completion in 3 hours 10 minutes [INSERT: Count=57447, Max=777727, Min=635392, Avg=704317.63, 90=748031, 99=770559, 99.9=776703, 99.99=777727] 
2022-01-11 13:54:45:036 80 sec: 300743 operations; 5740.6 current ops/sec; est completion in 2 hours 56 minutes [INSERT: Count=57406, Max=769023, Min=642048, Avg=698907.81, 90=746495, 99=760319, 99.9=769023, 99.99=769023] 
2022-01-11 13:54:50:981 85 sec: 334193 operations; 5626.58 current ops/sec; est completion in 2 hours 50 minutes [CLEANUP: Count=4000, Max=653, Min=0, Avg=5.59, 90=0, 99=107, 99.9=626, 99.99=653] [INSERT: Count=33450, Max=761855, Min=646656, Avg=698248.38, 90=749055, 99=755711, 99.9=761855, 99.99=761855] 
