2022-01-11 20:09:11:124 0 sec: 0 operations; est completion in 0 second 
2022-01-11 20:09:21:083 10 sec: 22728 operations; 2272.8 current ops/sec; est completion in 4 hours 53 minutes [INSERT: Count=22728, Max=2301951, Min=749056, Avg=1929662.39, 90=2054143, 99=2125823, 99.9=2199551, 99.99=2254847] 
2022-01-11 20:09:31:083 20 sec: 52220 operations; 2949.2 current ops/sec; est completion in 4 hours 15 minutes [INSERT: Count=29492, Max=2079743, Min=1403904, Avg=1728990.56, 90=1966079, 99=2025471, 99.9=2079743, 99.99=2079743] 
2022-01-11 20:09:41:083 30 sec: 99444 operations; 4722.4 current ops/sec; est completion in 3 hours 20 minutes [INSERT: Count=47224, Max=2021375, Min=525824, Avg=1096900.68, 90=1653759, 99=1993727, 99.9=2021375, 99.99=2021375] 
2022-01-11 20:09:51:084 40 sec: 155326 operations; 5588.2 current ops/sec; est completion in 2 hours 51 minutes [INSERT: Count=55882, Max=993791, Min=743424, Avg=873486.99, 90=885759, 99=927743, 99.9=972287, 99.99=993791] 
2022-01-11 20:10:01:083 50 sec: 213586 operations; 5826 current ops/sec; est completion in 2 hours 35 minutes [INSERT: Count=58260, Max=930303, Min=801792, Avg=870919.55, 90=880127, 99=894463, 99.9=918015, 99.99=926207] 
2022-01-11 20:10:11:084 60 sec: 270300 operations; 5671.4 current ops/sec; est completion in 2 hours 27 minutes [INSERT: Count=56714, Max=939007, Min=806400, Avg=871616.55, 90=881663, 99=898047, 99.9=919039, 99.99=939007] 
2022-01-11 20:10:21:083 70 sec: 328313 operations; 5801.3 current ops/sec; est completion in 2 hours 20 minutes [INSERT: Count=58039, Max=943103, Min=796160, Avg=871425.46, 90=885247, 99=918527, 99.9=942591, 99.99=942591] 
2022-01-11 20:10:31:083 80 sec: 385190 operations; 5687.7 current ops/sec; est completion in 2 hours 17 minutes [INSERT: Count=56851, Max=933375, Min=818688, Avg=870695.34, 90=891903, 99=914943, 99.9=926207, 99.99=933375] 
2022-01-11 20:10:41:083 90 sec: 442872 operations; 5768.2 current ops/sec; est completion in 2 hours 13 minutes [INSERT: Count=57682, Max=937471, Min=799744, Avg=871384.7, 90=887295, 99=904191, 99.9=935935, 99.99=937471] 
2022-01-11 20:10:51:083 100 sec: 500187 operations; 5731.5 current ops/sec; est completion in 2 hours 11 minutes [INSERT: Count=57315, Max=957951, Min=813568, Avg=870905.36, 90=887807, 99=911871, 99.9=957439, 99.99=957951] 
2022-01-11 20:11:01:083 110 sec: 557798 operations; 5761.1 current ops/sec; est completion in 2 hours 9 minutes [INSERT: Count=57611, Max=952319, Min=779776, Avg=870803.95, 90=887807, 99=914431, 99.9=948223, 99.99=949759] 
2022-01-11 20:11:11:083 120 sec: 615189 operations; 5739.1 current ops/sec; est completion in 2 hours 8 minutes [INSERT: Count=57391, Max=954367, Min=797696, Avg=871692.45, 90=889343, 99=912895, 99.9=954367, 99.99=954367] 
2022-01-11 20:11:17:368 126 sec: 651086 operations; 5711.54 current ops/sec; est completion in 2 hours 7 minutes [CLEANUP: Count=5000, Max=56, Min=0, Avg=0.09, 90=0, 99=0, 99.9=30, 99.99=37] [INSERT: Count=35897, Max=927231, Min=825856, Avg=870356.01, 90=887807, 99=907775, 99.9=913919, 99.99=927231] 
