2022-01-11 14:13:31:184 0 sec: 0 operations; est completion in 0 second 
2022-01-11 14:13:41:144 10 sec: 44107 operations; 4410.26 current ops/sec; est completion in 2 hours 31 minutes [INSERT: Count=44110, Max=1526783, Min=241024, Avg=433203.85, 90=540159, 99=1508351, 99.9=1524735, 99.99=1526783] 
2022-01-11 14:13:51:144 20 sec: 85116 operations; 4100.9 current ops/sec; est completion in 2 hours 36 minutes [INSERT: Count=41006, Max=1183743, Min=226560, Avg=483512.14, 90=569343, 99=1112063, 99.9=1178623, 99.99=1183743] 
2022-01-11 14:14:01:145 30 sec: 131719 operations; 4660.3 current ops/sec; est completion in 2 hours 31 minutes [INSERT: Count=46603, Max=637951, Min=252288, Avg=428282.12, 90=449023, 99=534015, 99.9=636927, 99.99=637951] 
2022-01-11 14:14:11:144 40 sec: 180015 operations; 4829.6 current ops/sec; est completion in 2 hours 27 minutes [INSERT: Count=48296, Max=585215, Min=246656, Avg=416452.32, 90=434175, 99=494079, 99.9=575999, 99.99=576511] 
2022-01-11 14:14:21:144 50 sec: 233632 operations; 5361.7 current ops/sec; est completion in 2 hours 21 minutes [INSERT: Count=53617, Max=502271, Min=280064, Avg=373892.89, 90=408319, 99=459775, 99.9=498431, 99.99=502271] 
2022-01-11 14:14:31:144 60 sec: 290215 operations; 5658.3 current ops/sec; est completion in 2 hours 16 minutes [INSERT: Count=56583, Max=446719, Min=257280, Avg=352676.51, 90=368895, 99=414207, 99.9=429567, 99.99=438783] 
2022-01-11 14:14:41:144 70 sec: 346127 operations; 5591.2 current ops/sec; est completion in 2 hours 13 minutes [INSERT: Count=55912, Max=496127, Min=260352, Avg=357869.06, 90=382463, 99=441855, 99.9=495359, 99.99=496127] 
2022-01-11 14:14:51:145 80 sec: 403266 operations; 5713.9 current ops/sec; est completion in 2 hours 10 minutes [INSERT: Count=57139, Max=469247, Min=275712, Avg=350965.63, 90=361471, 99=443135, 99.9=465663, 99.99=469247] 
2022-01-11 14:15:01:145 90 sec: 460217 operations; 5695.1 current ops/sec; est completion in 2 hours 8 minutes [INSERT: Count=56951, Max=438527, Min=253184, Avg=350854.8, 90=365567, 99=405247, 99.9=432127, 99.99=434943] 
2022-01-11 14:15:11:144 100 sec: 515893 operations; 5567.6 current ops/sec; est completion in 2 hours 7 minutes [INSERT: Count=55681, Max=441855, Min=256384, Avg=359935.1, 90=388863, 99=422399, 99.9=435199, 99.99=441855] 
2022-01-11 14:15:16:604 105 sec: 546715 operations; 5646.09 current ops/sec; est completion in 2 hours 6 minutes [CLEANUP: Count=2000, Max=53, Min=0, Avg=0.17, 90=0, 99=1, 99.9=32, 99.99=53] [INSERT: Count=30817, Max=455935, Min=281600, Avg=354588.25, 90=375039, 99=432895, 99.9=447999, 99.99=455935] 
