2022-01-11 13:58:51:233 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:59:01:197 10 sec: 20000 operations; 2000 current ops/sec; est completion in 5 hours 33 minutes [INSERT: Count=20000, Max=2455551, Min=296192, Avg=1787258.46, 90=1913855, 99=1932287, 99.9=2347007, 99.99=2451455] 
2022-01-11 13:59:11:197 20 sec: 36730 operations; 1673 current ops/sec; est completion in 6 hours 2 minutes [INSERT: Count=16730, Max=2656255, Min=1922048, Avg=2148994.56, 90=2398207, 99=2646015, 99.9=2654207, 99.99=2654207] 
2022-01-11 13:59:21:197 30 sec: 52000 operations; 1527 current ops/sec; est completion in 6 hours 24 minutes [INSERT: Count=15270, Max=2924543, Min=2633728, Avg=2772258.5, 90=2803711, 99=2844671, 99.9=2908159, 99.99=2924543] 
2022-01-11 13:59:31:197 40 sec: 66373 operations; 1437.3 current ops/sec; est completion in 6 hours 41 minutes [INSERT: Count=14373, Max=3557375, Min=2766848, Avg=2838005.14, 90=2981887, 99=3371007, 99.9=3424255, 99.99=3424255] 
2022-01-11 13:59:41:197 50 sec: 80000 operations; 1362.7 current ops/sec; est completion in 6 hours 55 minutes [INSERT: Count=13627, Max=2822143, Min=1999872, Avg=2742033.38, 90=2803711, 99=2815999, 99.9=2822143, 99.99=2822143] 
2022-01-11 13:59:51:197 60 sec: 95390 operations; 1539 current ops/sec; est completion in 6 hours 58 minutes [INSERT: Count=15390, Max=2820095, Min=2766848, Avg=2793465.61, 90=2803711, 99=2809855, 99.9=2818047, 99.99=2818047] 
2022-01-11 14:00:01:197 70 sec: 108359 operations; 1296.9 current ops/sec; est completion in 7 hours 9 minutes [INSERT: Count=12969, Max=2836479, Min=2754560, Avg=2793598.25, 90=2805759, 99=2813951, 99.9=2815999, 99.99=2836479] 
2022-01-11 14:00:11:197 80 sec: 124000 operations; 1564.1 current ops/sec; est completion in 7 hours 8 minutes [INSERT: Count=15641, Max=2916351, Min=2762752, Avg=2795087.05, 90=2805759, 99=2822143, 99.9=2897919, 99.99=2916351] 
2022-01-11 14:00:19:020 87 sec: 135668 operations; 1491.5 current ops/sec; est completion in 7 hours 10 minutes [CLEANUP: Count=4000, Max=58, Min=0, Avg=0.09, 90=0, 99=1, 99.9=23, 99.99=58] [INSERT: Count=11668, Max=2842623, Min=2510848, Avg=2762512.24, 90=2803711, 99=2822143, 99.9=2840575, 99.99=2842623] 
