2022-01-11 13:58:51:237 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:59:01:199 10 sec: 17781 operations; 1778.1 current ops/sec; est completion in 6 hours 14 minutes [INSERT: Count=17781, Max=2523135, Min=1082368, Avg=1935713.86, 90=2203647, 99=2504703, 99.9=2521087, 99.99=2523135] 
2022-01-11 13:59:11:198 20 sec: 36037 operations; 1825.6 current ops/sec; est completion in 6 hours 9 minutes [INSERT: Count=18256, Max=2654207, Min=1734656, Avg=2168812.56, 90=2525183, 99=2574335, 99.9=2648063, 99.99=2654207] 
2022-01-11 13:59:21:198 30 sec: 49927 operations; 1389 current ops/sec; est completion in 6 hours 40 minutes [INSERT: Count=13890, Max=2822143, Min=2633728, Avg=2786032.85, 90=2803711, 99=2811903, 99.9=2822143, 99.99=2822143] 
2022-01-11 13:59:31:199 40 sec: 64223 operations; 1429.6 current ops/sec; est completion in 6 hours 54 minutes [INSERT: Count=14296, Max=3528703, Min=2768896, Avg=2860408.77, 90=3293183, 99=3489791, 99.9=3508223, 99.99=3528703] 
2022-01-11 13:59:41:198 50 sec: 78942 operations; 1471.9 current ops/sec; est completion in 7 hours 1 minute [INSERT: Count=14719, Max=2818047, Min=2048000, Avg=2734529.18, 90=2801663, 99=2811903, 99.9=2818047, 99.99=2818047] 
2022-01-11 13:59:51:198 60 sec: 92381 operations; 1343.9 current ops/sec; est completion in 7 hours 12 minutes [INSERT: Count=13439, Max=2834431, Min=2748416, Avg=2793849.09, 90=2803711, 99=2815999, 99.9=2828287, 99.99=2834431] 
2022-01-11 14:00:01:198 70 sec: 108001 operations; 1562 current ops/sec; est completion in 7 hours 10 minutes [INSERT: Count=15620, Max=2818047, Min=2764800, Avg=2793663.95, 90=2803711, 99=2813951, 99.9=2818047, 99.99=2818047] 
2022-01-11 14:00:11:198 80 sec: 121276 operations; 1327.5 current ops/sec; est completion in 7 hours 18 minutes [INSERT: Count=13275, Max=2916351, Min=2764800, Avg=2795305.94, 90=2805759, 99=2881535, 99.9=2916351, 99.99=2916351] 
2022-01-11 14:00:19:004 87 sec: 132600 operations; 1450.86 current ops/sec; est completion in 7 hours 20 minutes [CLEANUP: Count=4000, Max=23, Min=0, Avg=0.03, 90=0, 99=0, 99.9=9, 99.99=23] [INSERT: Count=11324, Max=2818047, Min=2525184, Avg=2784025.23, 90=2803711, 99=2811903, 99.9=2813951, 99.99=2818047] 
