2022-01-11 13:58:51:256 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:59:01:221 10 sec: 18064 operations; 1806.4 current ops/sec; est completion in 6 hours 8 minutes [INSERT: Count=18064, Max=2574335, Min=980480, Avg=1926558.99, 90=2179071, 99=2568191, 99.9=2568191, 99.99=2574335] 
2022-01-11 13:59:11:222 20 sec: 36141 operations; 1807.7 current ops/sec; est completion in 6 hours 8 minutes [INSERT: Count=18091, Max=2660351, Min=1736704, Avg=2164614.73, 90=2516991, 99=2590719, 99.9=2658303, 99.99=2660351] 
2022-01-11 13:59:21:220 30 sec: 50163 operations; 1402.2 current ops/sec; est completion in 6 hours 38 minutes [INSERT: Count=14008, Max=2822143, Min=2633728, Avg=2783996.78, 90=2803711, 99=2813951, 99.9=2815999, 99.99=2822143] 
2022-01-11 13:59:31:221 40 sec: 64312 operations; 1414.9 current ops/sec; est completion in 6 hours 53 minutes [INSERT: Count=14152, Max=3532799, Min=2768896, Avg=2841521.56, 90=2815999, 99=3487743, 99.9=3528703, 99.99=3532799] 
2022-01-11 13:59:41:220 50 sec: 79278 operations; 1496.6 current ops/sec; est completion in 6 hours 59 minutes [INSERT: Count=14964, Max=2820095, Min=2048000, Avg=2742533.06, 90=2801663, 99=2809855, 99.9=2813951, 99.99=2818047] 
2022-01-11 13:59:51:220 60 sec: 92881 operations; 1360.3 current ops/sec; est completion in 7 hours 9 minutes [INSERT: Count=13602, Max=2830335, Min=2748416, Avg=2793249.46, 90=2803711, 99=2818047, 99.9=2828287, 99.99=2830335] 
2022-01-11 14:00:01:221 70 sec: 108072 operations; 1519.1 current ops/sec; est completion in 7 hours 10 minutes [INSERT: Count=15191, Max=2818047, Min=2760704, Avg=2793311.37, 90=2803711, 99=2813951, 99.9=2818047, 99.99=2818047] 
2022-01-11 14:00:11:221 80 sec: 121666 operations; 1359.4 current ops/sec; est completion in 7 hours 17 minutes [INSERT: Count=13596, Max=2916351, Min=2762752, Avg=2794065.94, 90=2805759, 99=2854911, 99.9=2916351, 99.99=2916351] 
2022-01-11 14:00:19:019 87 sec: 133167 operations; 1474.87 current ops/sec; est completion in 7 hours 18 minutes [CLEANUP: Count=4000, Max=66, Min=0, Avg=0.14, 90=0, 99=4, 99.9=24, 99.99=66] [INSERT: Count=11499, Max=2842623, Min=2490368, Avg=2775544.12, 90=2803711, 99=2813951, 99.9=2822143, 99.99=2828287] 
