2022-01-11 13:58:51:215 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:59:01:179 10 sec: 18363 operations; 1836.3 current ops/sec; est completion in 6 hours 2 minutes [INSERT: Count=18363, Max=2531327, Min=886272, Avg=1894374.89, 90=2020351, 99=2478079, 99.9=2531327, 99.99=2531327] 
2022-01-11 13:59:11:179 20 sec: 36190 operations; 1782.7 current ops/sec; est completion in 6 hours 8 minutes [INSERT: Count=17827, Max=2650111, Min=1734656, Avg=2155549.78, 90=2490367, 99=2609151, 99.9=2648063, 99.99=2650111] 
2022-01-11 13:59:21:179 30 sec: 50541 operations; 1435.1 current ops/sec; est completion in 6 hours 35 minutes [INSERT: Count=14351, Max=2908159, Min=2641920, Avg=2781070.62, 90=2801663, 99=2811903, 99.9=2908159, 99.99=2908159] 
2022-01-11 13:59:31:179 40 sec: 64543 operations; 1400.2 current ops/sec; est completion in 6 hours 52 minutes [INSERT: Count=14012, Max=3532799, Min=2768896, Avg=2828720.05, 90=2811903, 99=3481599, 99.9=3522559, 99.99=3532799] 
2022-01-11 13:59:41:179 50 sec: 79702 operations; 1515.9 current ops/sec; est completion in 6 hours 57 minutes [INSERT: Count=15149, Max=2820095, Min=2029568, Avg=2755558.45, 90=2801663, 99=2811903, 99.9=2820095, 99.99=2820095] 
2022-01-11 13:59:51:179 60 sec: 93261 operations; 1355.9 current ops/sec; est completion in 7 hours 7 minutes [INSERT: Count=13559, Max=2830335, Min=2748416, Avg=2793190.53, 90=2803711, 99=2813951, 99.9=2828287, 99.99=2830335] 
2022-01-11 14:00:01:179 70 sec: 108087 operations; 1482.6 current ops/sec; est completion in 7 hours 10 minutes [INSERT: Count=14826, Max=2836479, Min=2754560, Avg=2793244.08, 90=2803711, 99=2809855, 99.9=2832383, 99.99=2836479] 
2022-01-11 14:00:11:179 80 sec: 122025 operations; 1393.8 current ops/sec; est completion in 7 hours 15 minutes [INSERT: Count=13938, Max=2916351, Min=2762752, Avg=2794283.24, 90=2805759, 99=2844671, 99.9=2916351, 99.99=2916351] 
2022-01-11 14:00:18:988 87 sec: 133523 operations; 1472.4 current ops/sec; est completion in 7 hours 16 minutes [CLEANUP: Count=4000, Max=46, Min=0, Avg=0.06, 90=0, 99=1, 99.9=15, 99.99=46] [INSERT: Count=11498, Max=2848767, Min=2539520, Avg=2774394.86, 90=2803711, 99=2813951, 99.9=2848767, 99.99=2848767] 
