2022-01-11 13:54:42:947 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:54:52:910 10 sec: 44163 operations; 4415.86 current ops/sec; est completion in 2 hours 30 minutes [INSERT: Count=44164, Max=1556479, Min=631808, Avg=827620.79, 90=931839, 99=1537023, 99.9=1545215, 99.99=1548287] 
2022-01-11 13:55:02:909 20 sec: 94181 operations; 5001.8 current ops/sec; est completion in 2 hours 21 minutes [INSERT: Count=50017, Max=1297407, Min=538112, Avg=808369.03, 90=872959, 99=1186815, 99.9=1268735, 99.99=1297407] 
2022-01-11 13:55:12:909 30 sec: 130753 operations; 3657.2 current ops/sec; est completion in 2 hours 32 minutes [INSERT: Count=36572, Max=1434623, Min=819712, Avg=1077414.52, 90=1386495, 99=1402879, 99.9=1420287, 99.99=1434623] 
2022-01-11 13:55:22:909 40 sec: 160000 operations; 2924.7 current ops/sec; est completion in 2 hours 46 minutes [INSERT: Count=29247, Max=1414143, Min=1345536, Avg=1396991.29, 90=1403903, 99=1409023, 99.9=1412095, 99.99=1414143] 
2022-01-11 13:55:32:909 50 sec: 188000 operations; 2800 current ops/sec; est completion in 2 hours 56 minutes [INSERT: Count=28000, Max=1478655, Min=1315840, Avg=1397773.31, 90=1404927, 99=1464319, 99.9=1476607, 99.99=1478655] 
2022-01-11 13:55:42:909 60 sec: 216196 operations; 2819.6 current ops/sec; est completion in 3 hours 4 minutes [INSERT: Count=28196, Max=1480703, Min=1346560, Avg=1398202.49, 90=1404927, 99=1424383, 99.9=1477631, 99.99=1480703] 
2022-01-11 13:55:52:909 70 sec: 244480 operations; 2828.4 current ops/sec; est completion in 3 hours 9 minutes [INSERT: Count=28285, Max=1452031, Min=1312768, Avg=1397412.76, 90=1404927, 99=1438719, 99.9=1452031, 99.99=1452031] 
2022-01-11 13:56:02:909 80 sec: 272851 operations; 2837.1 current ops/sec; est completion in 3 hours 14 minutes [INSERT: Count=28370, Max=1457151, Min=1328128, Avg=1397890.12, 90=1404927, 99=1414143, 99.9=1433599, 99.99=1457151] 
2022-01-11 13:56:09:587 86 sec: 292511 operations; 2944 current ops/sec; est completion in 3 hours 16 minutes [CLEANUP: Count=4000, Max=40, Min=0, Avg=0.04, 90=0, 99=0, 99.9=9, 99.99=40] [INSERT: Count=19660, Max=1414143, Min=1291264, Avg=1397270.03, 90=1404927, 99=1409023, 99.9=1412095, 99.99=1414143] 
