2022-01-11 13:54:42:905 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:54:52:870 10 sec: 48000 operations; 4800 current ops/sec; est completion in 2 hours 18 minutes [INSERT: Count=48000, Max=1333247, Min=315136, Avg=780680.06, 90=955903, 99=1175551, 99.9=1202175, 99.99=1333247] 
2022-01-11 13:55:02:869 20 sec: 96539 operations; 4853.9 current ops/sec; est completion in 2 hours 17 minutes [INSERT: Count=48539, Max=1415167, Min=406016, Avg=811455.15, 90=888831, 99=1392639, 99.9=1414143, 99.99=1415167] 
2022-01-11 13:55:12:869 30 sec: 132662 operations; 3612.3 current ops/sec; est completion in 2 hours 30 minutes [INSERT: Count=36123, Max=1435647, Min=819200, Avg=1067292.91, 90=1386495, 99=1402879, 99.9=1406975, 99.99=1433599] 
2022-01-11 13:55:22:869 40 sec: 161080 operations; 2841.8 current ops/sec; est completion in 2 hours 44 minutes [INSERT: Count=28418, Max=1443839, Min=1345536, Avg=1397633.16, 90=1403903, 99=1410047, 99.9=1443839, 99.99=1443839] 
2022-01-11 13:55:32:869 50 sec: 190087 operations; 2900.7 current ops/sec; est completion in 2 hours 54 minutes [INSERT: Count=29026, Max=1474559, Min=1315840, Avg=1397170.6, 90=1403903, 99=1413119, 99.9=1448959, 99.99=1474559] 
2022-01-11 13:55:42:869 60 sec: 219193 operations; 2910.6 current ops/sec; est completion in 3 hours 1 minute [INSERT: Count=29087, Max=1467391, Min=1344512, Avg=1398453.13, 90=1405951, 99=1444863, 99.9=1461247, 99.99=1467391] 
2022-01-11 13:55:52:870 70 sec: 248132 operations; 2893.9 current ops/sec; est completion in 3 hours 6 minutes [INSERT: Count=28939, Max=1452031, Min=1314816, Avg=1397220.26, 90=1404927, 99=1411071, 99.9=1448959, 99.99=1452031] 
2022-01-11 13:56:02:870 80 sec: 276457 operations; 2832.5 current ops/sec; est completion in 3 hours 11 minutes [INSERT: Count=28325, Max=1478655, Min=1313792, Avg=1397895.8, 90=1404927, 99=1425407, 99.9=1478655, 99.99=1478655] 
2022-01-11 13:56:09:558 86 sec: 296090 operations; 2935.12 current ops/sec; est completion in 3 hours 13 minutes [CLEANUP: Count=4000, Max=41, Min=0, Avg=0.05, 90=0, 99=1, 99.9=10, 99.99=41] [INSERT: Count=19633, Max=1457151, Min=1339392, Avg=1397796.95, 90=1405951, 99=1432575, 99.9=1449983, 99.99=1453055] 
