2022-01-11 13:54:42:912 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:54:52:877 10 sec: 48003 operations; 4799.82 current ops/sec; est completion in 2 hours 18 minutes [INSERT: Count=48003, Max=1364991, Min=217984, Avg=779457.94, 90=954879, 99=1171455, 99.9=1207295, 99.99=1364991] 
2022-01-11 13:55:02:877 20 sec: 96478 operations; 4847.5 current ops/sec; est completion in 2 hours 17 minutes [INSERT: Count=48503, Max=1412095, Min=404992, Avg=808006.25, 90=871423, 99=1184767, 99.9=1411071, 99.99=1412095] 
2022-01-11 13:55:12:877 30 sec: 132584 operations; 3610.6 current ops/sec; est completion in 2 hours 30 minutes [INSERT: Count=36078, Max=1434623, Min=820736, Avg=1065031.22, 90=1383423, 99=1400831, 99.9=1421311, 99.99=1434623] 
2022-01-11 13:55:22:877 40 sec: 161097 operations; 2851.3 current ops/sec; est completion in 2 hours 44 minutes [INSERT: Count=28513, Max=1440767, Min=1345536, Avg=1397687.26, 90=1404927, 99=1426431, 99.9=1440767, 99.99=1440767] 
2022-01-11 13:55:32:877 50 sec: 191107 operations; 3001 current ops/sec; est completion in 2 hours 53 minutes [INSERT: Count=30043, Max=1469439, Min=1315840, Avg=1397601.56, 90=1404927, 99=1413119, 99.9=1440767, 99.99=1466367] 
2022-01-11 13:55:42:877 60 sec: 220020 operations; 2891.3 current ops/sec; est completion in 3 hours [INSERT: Count=28880, Max=1477631, Min=1353728, Avg=1398433.29, 90=1404927, 99=1435647, 99.9=1462271, 99.99=1477631] 
2022-01-11 13:55:52:877 70 sec: 248135 operations; 2811.5 current ops/sec; est completion in 3 hours 6 minutes [INSERT: Count=28115, Max=1451007, Min=1311744, Avg=1397208.12, 90=1404927, 99=1412095, 99.9=1431551, 99.99=1437695] 
2022-01-11 13:56:02:877 80 sec: 276302 operations; 2816.7 current ops/sec; est completion in 3 hours 11 minutes [INSERT: Count=28167, Max=1478655, Min=1314816, Avg=1398068.01, 90=1404927, 99=1457151, 99.9=1477631, 99.99=1478655] 
2022-01-11 13:56:09:576 86 sec: 296106 operations; 2956.26 current ops/sec; est completion in 3 hours 13 minutes [CLEANUP: Count=4000, Max=18, Min=0, Avg=0.04, 90=0, 99=1, 99.9=13, 99.99=18] [INSERT: Count=19804, Max=1457151, Min=1339392, Avg=1398008.76, 90=1405951, 99=1415167, 99.9=1449983, 99.99=1457151] 
