2022-01-11 13:54:42:915 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:54:52:880 10 sec: 48000 operations; 4799.52 current ops/sec; est completion in 2 hours 18 minutes [INSERT: Count=48000, Max=1361919, Min=555520, Avg=792249.83, 90=925183, 99=1347583, 99.9=1361919, 99.99=1361919] 
2022-01-11 13:55:02:880 20 sec: 96378 operations; 4837.8 current ops/sec; est completion in 2 hours 18 minutes [INSERT: Count=48378, Max=1403903, Min=404480, Avg=811156.31, 90=871423, 99=1394687, 99.9=1395711, 99.99=1402879] 
2022-01-11 13:55:12:880 30 sec: 132425 operations; 3604.7 current ops/sec; est completion in 2 hours 30 minutes [INSERT: Count=36047, Max=1456127, Min=818688, Avg=1076648.51, 90=1388543, 99=1403903, 99.9=1456127, 99.99=1456127] 
2022-01-11 13:55:22:880 40 sec: 160794 operations; 2836.9 current ops/sec; est completion in 2 hours 45 minutes [INSERT: Count=28369, Max=1438719, Min=1339392, Avg=1397053.8, 90=1403903, 99=1410047, 99.9=1414143, 99.99=1438719] 
2022-01-11 13:55:32:880 50 sec: 189123 operations; 2832.9 current ops/sec; est completion in 2 hours 55 minutes [INSERT: Count=28339, Max=1478655, Min=1315840, Avg=1397427.77, 90=1403903, 99=1411071, 99.9=1448959, 99.99=1478655] 
2022-01-11 13:55:42:880 60 sec: 217674 operations; 2855.1 current ops/sec; est completion in 3 hours 2 minutes [INSERT: Count=28541, Max=1468415, Min=1343488, Avg=1397610.66, 90=1404927, 99=1426431, 99.9=1460223, 99.99=1468415] 
2022-01-11 13:55:52:880 70 sec: 247005 operations; 2933.1 current ops/sec; est completion in 3 hours 7 minutes [INSERT: Count=29331, Max=1437695, Min=1324032, Avg=1397408.14, 90=1403903, 99=1411071, 99.9=1415167, 99.99=1437695] 
2022-01-11 13:56:02:880 80 sec: 275907 operations; 2890.2 current ops/sec; est completion in 3 hours 11 minutes [INSERT: Count=28910, Max=1478655, Min=1313792, Avg=1397829.99, 90=1404927, 99=1422335, 99.9=1477631, 99.99=1478655] 
2022-01-11 13:56:09:558 86 sec: 294547 operations; 2791.25 current ops/sec; est completion in 3 hours 14 minutes [CLEANUP: Count=4000, Max=32, Min=0, Avg=0.06, 90=0, 99=1, 99.9=24, 99.99=32] [INSERT: Count=18632, Max=1457151, Min=1339392, Avg=1397493.17, 90=1403903, 99=1412095, 99.9=1427455, 99.99=1457151] 
