2022-01-11 13:54:42:912 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:54:52:877 10 sec: 48000 operations; 4800 current ops/sec; est completion in 2 hours 18 minutes [INSERT: Count=48000, Max=1391615, Min=224384, Avg=789457.82, 90=984575, 99=1277951, 99.9=1310719, 99.99=1310719] 
2022-01-11 13:55:02:877 20 sec: 96367 operations; 4836.7 current ops/sec; est completion in 2 hours 18 minutes [INSERT: Count=48394, Max=1457151, Min=449536, Avg=813777.74, 90=867327, 99=1401855, 99.9=1456127, 99.99=1456127] 
2022-01-11 13:55:12:877 30 sec: 132495 operations; 3612.8 current ops/sec; est completion in 2 hours 30 minutes [INSERT: Count=36109, Max=1454079, Min=818688, Avg=1077523.16, 90=1388543, 99=1412095, 99.9=1443839, 99.99=1447935] 
2022-01-11 13:55:22:877 40 sec: 160881 operations; 2838.6 current ops/sec; est completion in 2 hours 45 minutes [INSERT: Count=28378, Max=1439743, Min=1339392, Avg=1397279.47, 90=1404927, 99=1411071, 99.9=1419263, 99.99=1438719] 
2022-01-11 13:55:32:877 50 sec: 189131 operations; 2825 current ops/sec; est completion in 2 hours 55 minutes [INSERT: Count=28250, Max=1476607, Min=1315840, Avg=1397377.11, 90=1403903, 99=1411071, 99.9=1469439, 99.99=1476607] 
2022-01-11 13:55:42:877 60 sec: 217642 operations; 2851.1 current ops/sec; est completion in 3 hours 2 minutes [INSERT: Count=28511, Max=1467391, Min=1343488, Avg=1397854.44, 90=1404927, 99=1411071, 99.9=1459199, 99.99=1467391] 
2022-01-11 13:55:52:877 70 sec: 246881 operations; 2923.9 current ops/sec; est completion in 3 hours 7 minutes [INSERT: Count=29240, Max=1452031, Min=1324032, Avg=1397639.25, 90=1403903, 99=1412095, 99.9=1437695, 99.99=1452031] 
2022-01-11 13:56:02:877 80 sec: 276308 operations; 2942.7 current ops/sec; est completion in 3 hours 11 minutes [INSERT: Count=29426, Max=1478655, Min=1313792, Avg=1398261.07, 90=1405951, 99=1433599, 99.9=1457151, 99.99=1478655] 
2022-01-11 13:56:09:577 86 sec: 294295 operations; 2684.63 current ops/sec; est completion in 3 hours 14 minutes [CLEANUP: Count=4000, Max=83, Min=0, Avg=0.06, 90=0, 99=0, 99.9=12, 99.99=83] [INSERT: Count=17987, Max=1457151, Min=1338368, Avg=1397501.74, 90=1403903, 99=1410047, 99.9=1435647, 99.99=1453055] 
