2022-01-11 13:54:42:907 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:54:52:871 10 sec: 48001 operations; 4800.1 current ops/sec; est completion in 2 hours 18 minutes [INSERT: Count=48001, Max=1364991, Min=226944, Avg=783562.07, 90=937983, 99=1238015, 99.9=1254399, 99.99=1344511] 
2022-01-11 13:55:02:871 20 sec: 96352 operations; 4835.1 current ops/sec; est completion in 2 hours 18 minutes [INSERT: Count=48351, Max=1402879, Min=404736, Avg=807220.27, 90=872959, 99=1355775, 99.9=1393663, 99.99=1398783] 
2022-01-11 13:55:12:872 30 sec: 132631 operations; 3627.9 current ops/sec; est completion in 2 hours 30 minutes [INSERT: Count=36279, Max=1434623, Min=819712, Avg=1063696.6, 90=1384447, 99=1400831, 99.9=1407999, 99.99=1429503] 
2022-01-11 13:55:22:871 40 sec: 161518 operations; 2888.7 current ops/sec; est completion in 2 hours 44 minutes [INSERT: Count=28887, Max=1440767, Min=1367040, Avg=1397918.08, 90=1404927, 99=1417215, 99.9=1439743, 99.99=1440767] 
2022-01-11 13:55:32:871 50 sec: 190477 operations; 2895.9 current ops/sec; est completion in 2 hours 54 minutes [INSERT: Count=28959, Max=1476607, Min=1315840, Avg=1396738.14, 90=1403903, 99=1411071, 99.9=1469439, 99.99=1476607] 
2022-01-11 13:55:42:871 60 sec: 220002 operations; 2952.5 current ops/sec; est completion in 3 hours [INSERT: Count=29525, Max=1481727, Min=1346560, Avg=1398842.87, 90=1404927, 99=1445887, 99.9=1477631, 99.99=1481727] 
2022-01-11 13:55:52:871 70 sec: 248107 operations; 2810.5 current ops/sec; est completion in 3 hours 6 minutes [INSERT: Count=28109, Max=1452031, Min=1312768, Avg=1396430.05, 90=1403903, 99=1412095, 99.9=1437695, 99.99=1452031] 
2022-01-11 13:56:02:872 80 sec: 276244 operations; 2813.7 current ops/sec; est completion in 3 hours 11 minutes [INSERT: Count=28133, Max=1478655, Min=1314816, Avg=1397676.16, 90=1404927, 99=1458175, 99.9=1478655, 99.99=1478655] 
2022-01-11 13:56:09:580 86 sec: 296089 operations; 2957.97 current ops/sec; est completion in 3 hours 13 minutes [CLEANUP: Count=4000, Max=63, Min=0, Avg=0.11, 90=0, 99=1, 99.9=30, 99.99=63] [INSERT: Count=19845, Max=1458175, Min=1346560, Avg=1397354.45, 90=1404927, 99=1448959, 99.9=1458175, 99.99=1458175] 
