2022-01-11 13:54:42:923 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:54:52:882 10 sec: 45421 operations; 4541.65 current ops/sec; est completion in 2 hours 26 minutes [INSERT: Count=45421, Max=1412095, Min=556032, Avg=806737.56, 90=951295, 99=1401855, 99.9=1412095, 99.99=1412095] 
2022-01-11 13:55:02:882 20 sec: 95396 operations; 4997.5 current ops/sec; est completion in 2 hours 19 minutes [INSERT: Count=49975, Max=1402879, Min=404480, Avg=812808.14, 90=877055, 99=1302527, 99.9=1392639, 99.99=1393663] 
2022-01-11 13:55:12:881 30 sec: 131751 operations; 3635.86 current ops/sec; est completion in 2 hours 31 minutes [INSERT: Count=36414, Max=1447935, Min=818688, Avg=1082337.71, 90=1388543, 99=1409023, 99.9=1443839, 99.99=1447935] 
2022-01-11 13:55:22:882 40 sec: 160371 operations; 2861.71 current ops/sec; est completion in 2 hours 45 minutes [INSERT: Count=28561, Max=1439743, Min=1339392, Avg=1397157.11, 90=1403903, 99=1411071, 99.9=1429503, 99.99=1439743] 
2022-01-11 13:55:32:882 50 sec: 188623 operations; 2825.2 current ops/sec; est completion in 2 hours 55 minutes [INSERT: Count=28252, Max=1479679, Min=1316864, Avg=1397544.34, 90=1405951, 99=1465343, 99.9=1479679, 99.99=1479679] 
2022-01-11 13:55:42:882 60 sec: 216848 operations; 2822.5 current ops/sec; est completion in 3 hours 3 minutes [INSERT: Count=28225, Max=1477631, Min=1344512, Avg=1397478.38, 90=1403903, 99=1413119, 99.9=1438719, 99.99=1477631] 
2022-01-11 13:55:52:882 70 sec: 245398 operations; 2855 current ops/sec; est completion in 3 hours 9 minutes [INSERT: Count=28550, Max=1451007, Min=1311744, Avg=1397210.7, 90=1404927, 99=1410047, 99.9=1420287, 99.99=1451007] 
2022-01-11 13:56:02:882 80 sec: 274074 operations; 2867.89 current ops/sec; est completion in 3 hours 13 minutes [INSERT: Count=28676, Max=1478655, Min=1313792, Avg=1397514.03, 90=1403903, 99=1413119, 99.9=1456127, 99.99=1478655] 
2022-01-11 13:56:09:576 86 sec: 293244 operations; 2863.76 current ops/sec; est completion in 3 hours 15 minutes [CLEANUP: Count=4000, Max=98, Min=0, Avg=0.17, 90=0, 99=5, 99.9=26, 99.99=98] [INSERT: Count=19170, Max=1457151, Min=1339392, Avg=1397654.66, 90=1404927, 99=1411071, 99.9=1427455, 99.99=1449983] 
