2022-01-11 13:36:49:809 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:36:59:773 10 sec: 47629 operations; 4762.9 current ops/sec; est completion in 2 hours 19 minutes [INSERT: Count=47646, Max=3250175, Min=252288, Avg=774845.68, 90=1488895, 99=2852863, 99.9=3250175, 99.99=3250175] 
2022-01-11 13:37:09:774 20 sec: 104657 operations; 5702.8 current ops/sec; est completion in 2 hours 7 minutes [INSERT: Count=57013, Max=2172927, Min=414976, Avg=700805.98, 90=1454079, 99=2107391, 99.9=2170879, 99.99=2172927] 
2022-01-11 13:37:19:773 30 sec: 161501 operations; 5684.4 current ops/sec; est completion in 2 hours 3 minutes [INSERT: Count=56845, Max=2144255, Min=413440, Avg=693505.05, 90=1419263, 99=2063359, 99.9=2094079, 99.99=2136063] 
2022-01-11 13:37:29:774 40 sec: 218316 operations; 5681.5 current ops/sec; est completion in 2 hours 1 minute [INSERT: Count=56813, Max=2076671, Min=438272, Avg=701537.73, 90=1426431, 99=2057215, 99.9=2074623, 99.99=2076671] 
2022-01-11 13:37:39:773 50 sec: 275395 operations; 5707.9 current ops/sec; est completion in 2 hours [INSERT: Count=57078, Max=2095103, Min=422912, Avg=703812.22, 90=1674239, 99=2063359, 99.9=2081791, 99.99=2086911] 
2022-01-11 13:37:49:773 60 sec: 332286 operations; 5689.1 current ops/sec; est completion in 1 hour 59 minutes [INSERT: Count=56895, Max=2115583, Min=374528, Avg=698485.39, 90=1593343, 99=1999871, 99.9=2109439, 99.99=2115583] 
2022-01-11 13:37:59:773 70 sec: 390164 operations; 5787.8 current ops/sec; est completion in 1 hour 58 minutes [INSERT: Count=57880, Max=1994751, Min=384768, Avg=711257.03, 90=1582079, 99=1945599, 99.9=1953791, 99.99=1994751] 
2022-01-11 13:38:09:773 80 sec: 447054 operations; 5689 current ops/sec; est completion in 1 hour 57 minutes [INSERT: Count=56891, Max=2010111, Min=413184, Avg=702133.52, 90=1607679, 99=1928191, 99.9=2003967, 99.99=2010111] 
2022-01-11 13:38:16:847 87 sec: 481014 operations; 4800.68 current ops/sec; est completion in 1 hour 59 minutes [CLEANUP: Count=4000, Max=37, Min=0, Avg=0.06, 90=0, 99=0, 99.9=21, 99.99=37] [INSERT: Count=33953, Max=1899519, Min=387072, Avg=730785.37, 90=1676287, 99=1873919, 99.9=1893375, 99.99=1899519] 
