2022-01-11 13:36:49:819 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:36:59:777 10 sec: 45829 operations; 4582.9 current ops/sec; est completion in 2 hours 25 minutes [INSERT: Count=45829, Max=3540991, Min=251520, Avg=800793.02, 90=1531903, 99=3358719, 99.9=3534847, 99.99=3538943] 
2022-01-11 13:37:09:777 20 sec: 102957 operations; 5712.8 current ops/sec; est completion in 2 hours 9 minutes [INSERT: Count=57128, Max=2170879, Min=411904, Avg=700797.18, 90=1448959, 99=2111487, 99.9=2152447, 99.99=2170879] 
2022-01-11 13:37:19:777 30 sec: 160521 operations; 5756.4 current ops/sec; est completion in 2 hours 4 minutes [INSERT: Count=57565, Max=2129919, Min=424960, Avg=702027.87, 90=1419263, 99=2056191, 99.9=2076671, 99.99=2113535] 
2022-01-11 13:37:29:777 40 sec: 217678 operations; 5715.7 current ops/sec; est completion in 2 hours 1 minute [INSERT: Count=57159, Max=2121727, Min=436992, Avg=697962.75, 90=1422335, 99=2061311, 99.9=2073599, 99.99=2115583] 
2022-01-11 13:37:39:777 50 sec: 274355 operations; 5667.7 current ops/sec; est completion in 2 hours [INSERT: Count=56684, Max=2125823, Min=421632, Avg=705401.02, 90=1674239, 99=2062335, 99.9=2076671, 99.99=2099199] 
2022-01-11 13:37:49:777 60 sec: 331569 operations; 5721.4 current ops/sec; est completion in 1 hour 59 minutes [INSERT: Count=57211, Max=2115583, Min=378112, Avg=698775.74, 90=1590271, 99=1987583, 99.9=2045951, 99.99=2115583] 
2022-01-11 13:37:59:777 70 sec: 388258 operations; 5668.9 current ops/sec; est completion in 1 hour 59 minutes [INSERT: Count=56682, Max=1956863, Min=384768, Avg=698752.69, 90=1581055, 99=1940479, 99.9=1949695, 99.99=1956863] 
2022-01-11 13:38:09:777 80 sec: 445314 operations; 5705.6 current ops/sec; est completion in 1 hour 58 minutes [INSERT: Count=57056, Max=1993727, Min=412928, Avg=699596.07, 90=1573887, 99=1937407, 99.9=1973247, 99.99=1986559] 
2022-01-11 13:38:16:841 87 sec: 480202 operations; 4939.54 current ops/sec; est completion in 1 hour 59 minutes [CLEANUP: Count=4000, Max=30, Min=0, Avg=0.06, 90=0, 99=1, 99.9=10, 99.99=30] [INSERT: Count=34888, Max=1897471, Min=373248, Avg=737928.67, 90=1687551, 99=1879039, 99.9=1891327, 99.99=1895423] 
