2022-01-11 13:36:49:804 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:36:59:769 10 sec: 46166 operations; 4616.14 current ops/sec; est completion in 2 hours 24 minutes [INSERT: Count=46173, Max=3463167, Min=251520, Avg=795770.33, 90=1547263, 99=3295231, 99.9=3461119, 99.99=3463167] 
2022-01-11 13:37:09:769 20 sec: 103455 operations; 5728.9 current ops/sec; est completion in 2 hours 8 minutes [INSERT: Count=57282, Max=2158591, Min=416256, Avg=698780.17, 90=1439743, 99=2117631, 99.9=2150399, 99.99=2158591] 
2022-01-11 13:37:19:769 30 sec: 160452 operations; 5700.27 current ops/sec; est completion in 2 hours 4 minutes [INSERT: Count=56999, Max=2085887, Min=411136, Avg=700652.83, 90=1425407, 99=2061311, 99.9=2085887, 99.99=2085887] 
2022-01-11 13:37:29:769 40 sec: 217874 operations; 5741.63 current ops/sec; est completion in 2 hours 1 minute [INSERT: Count=57420, Max=2123775, Min=437504, Avg=702981.83, 90=1423359, 99=2058239, 99.9=2121727, 99.99=2123775] 
2022-01-11 13:37:39:768 50 sec: 274890 operations; 5702.17 current ops/sec; est completion in 2 hours [INSERT: Count=57033, Max=2134015, Min=423680, Avg=704397.04, 90=1675263, 99=2058239, 99.9=2111487, 99.99=2123775] 
2022-01-11 13:37:49:769 60 sec: 331707 operations; 5681.7 current ops/sec; est completion in 1 hour 59 minutes [INSERT: Count=56805, Max=2054143, Min=371712, Avg=693979.78, 90=1589247, 99=1987583, 99.9=2044927, 99.99=2053119] 
2022-01-11 13:37:59:768 70 sec: 388341 operations; 5663.4 current ops/sec; est completion in 1 hour 59 minutes [INSERT: Count=56633, Max=1994751, Min=384768, Avg=698735.47, 90=1583103, 99=1944575, 99.9=1957887, 99.99=1958911] 
2022-01-11 13:38:09:769 80 sec: 445943 operations; 5760.2 current ops/sec; est completion in 1 hour 58 minutes [INSERT: Count=57607, Max=2020351, Min=416256, Avg=706890.73, 90=1598463, 99=1937407, 99.9=1993727, 99.99=2020351] 
2022-01-11 13:38:16:850 87 sec: 479837 operations; 4785.94 current ops/sec; est completion in 1 hour 59 minutes [CLEANUP: Count=4000, Max=27, Min=0, Avg=0.05, 90=0, 99=1, 99.9=11, 99.99=27] [INSERT: Count=33885, Max=1904639, Min=387072, Avg=731826.75, 90=1688575, 99=1884159, 99.9=1904639, 99.99=1904639] 
