2022-01-11 13:36:49:806 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:36:59:771 10 sec: 47422 operations; 4742.2 current ops/sec; est completion in 2 hours 20 minutes [INSERT: Count=47422, Max=3268607, Min=251520, Avg=776499.7, 90=1495039, 99=2863103, 99.9=3268607, 99.99=3268607] 
2022-01-11 13:37:09:771 20 sec: 104580 operations; 5715.8 current ops/sec; est completion in 2 hours 7 minutes [INSERT: Count=57158, Max=2170879, Min=415232, Avg=699979.59, 90=1455103, 99=2101247, 99.9=2125823, 99.99=2170879] 
2022-01-11 13:37:19:771 30 sec: 161405 operations; 5682.5 current ops/sec; est completion in 2 hours 3 minutes [INSERT: Count=56850, Max=2127871, Min=411136, Avg=693440.79, 90=1419263, 99=2052095, 99.9=2082815, 99.99=2127871] 
2022-01-11 13:37:29:771 40 sec: 218449 operations; 5704.4 current ops/sec; est completion in 2 hours 1 minute [INSERT: Count=57021, Max=2073599, Min=437760, Avg=701890.05, 90=1425407, 99=2052095, 99.9=2072575, 99.99=2073599] 
2022-01-11 13:37:39:771 50 sec: 275495 operations; 5704.6 current ops/sec; est completion in 2 hours [INSERT: Count=57046, Max=2096127, Min=422912, Avg=704389.45, 90=1675263, 99=2063359, 99.9=2094079, 99.99=2095103] 
2022-01-11 13:37:49:771 60 sec: 332357 operations; 5686.2 current ops/sec; est completion in 1 hour 59 minutes [INSERT: Count=56860, Max=2115583, Min=388096, Avg=696892.61, 90=1593343, 99=1992703, 99.9=2054143, 99.99=2111487] 
2022-01-11 13:37:59:771 70 sec: 389955 operations; 5759.8 current ops/sec; est completion in 1 hour 58 minutes [INSERT: Count=57613, Max=1971199, Min=389632, Avg=708335.78, 90=1582079, 99=1944575, 99.9=1953791, 99.99=1961983] 
2022-01-11 13:38:09:771 80 sec: 447134 operations; 5717.9 current ops/sec; est completion in 1 hour 57 minutes [INSERT: Count=57167, Max=2009087, Min=416512, Avg=705546.16, 90=1624063, 99=1929215, 99.9=1982463, 99.99=1995775] 
2022-01-11 13:38:16:832 87 sec: 480779 operations; 4765.58 current ops/sec; est completion in 1 hour 59 minutes [CLEANUP: Count=4000, Max=23, Min=0, Avg=0.04, 90=0, 99=0, 99.9=13, 99.99=23] [INSERT: Count=33642, Max=1903615, Min=373248, Avg=728494.34, 90=1675263, 99=1880063, 99.9=1893375, 99.99=1899519] 
