2022-01-11 13:36:49:820 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:36:59:784 10 sec: 44643 operations; 4463.85 current ops/sec; est completion in 2 hours 29 minutes [INSERT: Count=44665, Max=3575807, Min=247680, Avg=816048.32, 90=1622015, 99=3530751, 99.9=3569663, 99.99=3575807] 
2022-01-11 13:37:09:784 20 sec: 101754 operations; 5711.67 current ops/sec; est completion in 2 hours 10 minutes [INSERT: Count=57089, Max=2134015, Min=411648, Avg=704022.01, 90=1447935, 99=2117631, 99.9=2131967, 99.99=2134015] 
2022-01-11 13:37:19:784 30 sec: 159486 operations; 5773.2 current ops/sec; est completion in 2 hours 4 minutes [INSERT: Count=57732, Max=2079743, Min=425216, Avg=702734.87, 90=1421311, 99=2062335, 99.9=2072575, 99.99=2079743] 
2022-01-11 13:37:29:784 40 sec: 216483 operations; 5699.7 current ops/sec; est completion in 2 hours 2 minutes [INSERT: Count=56997, Max=2073599, Min=436992, Avg=698703.81, 90=1419263, 99=2058239, 99.9=2070527, 99.99=2072575] 
2022-01-11 13:37:39:784 50 sec: 272576 operations; 5609.3 current ops/sec; est completion in 2 hours 1 minute [INSERT: Count=56096, Max=2071551, Min=422912, Avg=695253.01, 90=1677311, 99=2064383, 99.9=2068479, 99.99=2071551] 
2022-01-11 13:37:49:784 60 sec: 330566 operations; 5799 current ops/sec; est completion in 2 hours [INSERT: Count=57987, Max=2072575, Min=374016, Avg=717082.31, 90=1597439, 99=2000895, 99.9=2070527, 99.99=2072575] 
2022-01-11 13:37:59:783 70 sec: 387323 operations; 5675.7 current ops/sec; est completion in 1 hour 59 minutes [INSERT: Count=56764, Max=1955839, Min=411648, Avg=693181.84, 90=1580031, 99=1936383, 99.9=1944575, 99.99=1953791] 
2022-01-11 13:38:09:784 80 sec: 443665 operations; 5634.2 current ops/sec; est completion in 1 hour 58 minutes [INSERT: Count=56335, Max=1997823, Min=412928, Avg=695138.01, 90=1579007, 99=1926143, 99.9=1985535, 99.99=1991679] 
2022-01-11 13:38:16:894 87 sec: 479225 operations; 5000.7 current ops/sec; est completion in 1 hour 59 minutes [CLEANUP: Count=4000, Max=27, Min=0, Avg=0.04, 90=0, 99=0, 99.9=12, 99.99=27] [INSERT: Count=35560, Max=1914879, Min=371200, Avg=742689.95, 90=1688575, 99=1871871, 99.9=1889279, 99.99=1914879] 
