2022-01-11 13:36:49:809 0 sec: 0 operations; est completion in 0 second 
2022-01-11 13:36:59:774 10 sec: 45665 operations; 4566.5 current ops/sec; est completion in 2 hours 25 minutes [INSERT: Count=45665, Max=3504127, Min=261760, Avg=797978.96, 90=1562623, 99=3319807, 99.9=3502079, 99.99=3504127] 
2022-01-11 13:37:09:774 20 sec: 102690 operations; 5702.5 current ops/sec; est completion in 2 hours 9 minutes [INSERT: Count=57026, Max=2191359, Min=411904, Avg=699816.34, 90=1452031, 99=2111487, 99.9=2158591, 99.99=2191359] 
2022-01-11 13:37:19:773 30 sec: 160336 operations; 5764.6 current ops/sec; est completion in 2 hours 4 minutes [INSERT: Count=57649, Max=2078719, Min=411136, Avg=704147.79, 90=1418239, 99=2052095, 99.9=2071551, 99.99=2078719] 
2022-01-11 13:37:29:773 40 sec: 217444 operations; 5710.8 current ops/sec; est completion in 2 hours 1 minute [INSERT: Count=57105, Max=2121727, Min=436736, Avg=698249.42, 90=1425407, 99=2057215, 99.9=2115583, 99.99=2121727] 
2022-01-11 13:37:39:774 50 sec: 274412 operations; 5696.8 current ops/sec; est completion in 2 hours [INSERT: Count=56970, Max=2134015, Min=423424, Avg=704649.74, 90=1675263, 99=2057215, 99.9=2109439, 99.99=2125823] 
2022-01-11 13:37:49:773 60 sec: 331552 operations; 5714 current ops/sec; est completion in 1 hour 59 minutes [INSERT: Count=57141, Max=2053119, Min=374272, Avg=697745.45, 90=1591295, 99=1987583, 99.9=2037759, 99.99=2050047] 
2022-01-11 13:37:59:774 70 sec: 388197 operations; 5664.5 current ops/sec; est completion in 1 hour 59 minutes [INSERT: Count=56646, Max=1999871, Min=384768, Avg=698185.89, 90=1582079, 99=1941503, 99.9=1956863, 99.99=1957887] 
2022-01-11 13:38:09:773 80 sec: 445434 operations; 5723.7 current ops/sec; est completion in 1 hour 58 minutes [INSERT: Count=57240, Max=1993727, Min=413184, Avg=703548.28, 90=1586175, 99=1935359, 99.9=1981439, 99.99=1992703] 
2022-01-11 13:38:16:835 87 sec: 479688 operations; 4850.47 current ops/sec; est completion in 1 hour 59 minutes [CLEANUP: Count=4000, Max=55, Min=0, Avg=0.05, 90=0, 99=0, 99.9=12, 99.99=55] [INSERT: Count=34246, Max=1903615, Min=378368, Avg=737461.34, 90=1688575, 99=1880063, 99.9=1893375, 99.99=1898495] 
