2022-01-11 12:38:04:517 0 sec: 0 operations; est completion in 0 second 
2022-01-11 12:38:14:482 10 sec: 50115 operations; 5011.5 current ops/sec; est completion in 2 hours 12 minutes [INSERT: Count=50132, Max=4567039, Min=159232, Avg=541865.11, 90=718335, 99=3985407, 99.9=4562943, 99.99=4567039] 
2022-01-11 12:38:24:482 20 sec: 121888 operations; 7177.3 current ops/sec; est completion in 1 hour 49 minutes [INSERT: Count=71757, Max=5115903, Min=123840, Avg=429755.53, 90=698367, 99=4089855, 99.9=5103615, 99.99=5111807] 
2022-01-11 12:38:34:482 30 sec: 169948 operations; 4806 current ops/sec; est completion in 1 hour 57 minutes [INSERT: Count=48062, Max=3551231, Min=126720, Avg=627484.38, 90=1530879, 99=2709503, 99.9=3536895, 99.99=3551231] 
2022-01-11 12:38:44:482 40 sec: 252948 operations; 8300 current ops/sec; est completion in 1 hour 44 minutes [INSERT: Count=83004, Max=921087, Min=146688, Avg=364465.07, 90=579071, 99=856063, 99.9=902143, 99.99=916991] 
2022-01-11 12:38:54:482 50 sec: 338359 operations; 8541.1 current ops/sec; est completion in 1 hour 37 minutes [INSERT: Count=85405, Max=823807, Min=133760, Avg=350205.5, 90=578047, 99=790015, 99.9=816127, 99.99=822783] 
2022-01-11 12:39:04:482 60 sec: 419948 operations; 8158.9 current ops/sec; est completion in 1 hour 34 minutes [INSERT: Count=81591, Max=777727, Min=127232, Avg=368614.27, 90=618495, 99=701439, 99.9=758783, 99.99=777215] 
2022-01-11 12:39:14:482 70 sec: 504058 operations; 8411 current ops/sec; est completion in 1 hour 31 minutes [INSERT: Count=84111, Max=956927, Min=129216, Avg=357227.85, 90=552447, 99=839167, 99.9=928255, 99.99=933887] 
2022-01-11 12:39:24:482 80 sec: 586309 operations; 8225.1 current ops/sec; est completion in 1 hour 29 minutes [INSERT: Count=82251, Max=787455, Min=126720, Avg=363627.87, 90=564735, 99=738303, 99.9=770047, 99.99=780287] 
2022-01-11 12:39:30:350 85 sec: 630676 operations; 7560.84 current ops/sec; est completion in 1 hour 29 minutes [CLEANUP: Count=3000, Max=22, Min=0, Avg=0.07, 90=0, 99=1, 99.9=15, 99.99=22] [INSERT: Count=44363, Max=820223, Min=127232, Avg=380079.18, 90=620031, 99=721407, 99.9=804863, 99.99=816639] 
