2022-01-11 12:38:04:527 0 sec: 0 operations; est completion in 0 second 
2022-01-11 12:38:14:488 10 sec: 50292 operations; 5028.7 current ops/sec; est completion in 2 hours 12 minutes [INSERT: Count=50309, Max=4542463, Min=164736, Avg=542274.14, 90=759295, 99=4239359, 99.9=4374527, 99.99=4542463] 
2022-01-11 12:38:24:488 20 sec: 121792 operations; 7150 current ops/sec; est completion in 1 hour 49 minutes [INSERT: Count=71483, Max=5115903, Min=123264, Avg=428524.23, 90=702975, 99=4016127, 99.9=5095423, 99.99=5111807] 
2022-01-11 12:38:34:489 30 sec: 170110 operations; 4831.8 current ops/sec; est completion in 1 hour 57 minutes [INSERT: Count=48318, Max=3561471, Min=124096, Avg=627314.89, 90=1668095, 99=2709503, 99.9=3551231, 99.99=3553279] 
2022-01-11 12:38:44:488 40 sec: 253124 operations; 8301.4 current ops/sec; est completion in 1 hour 44 minutes [INSERT: Count=83014, Max=923647, Min=146560, Avg=364369.53, 90=583167, 99=857087, 99.9=906751, 99.99=917503] 
2022-01-11 12:38:54:488 50 sec: 338480 operations; 8535.6 current ops/sec; est completion in 1 hour 37 minutes [INSERT: Count=85365, Max=822271, Min=133632, Avg=350689.55, 90=585215, 99=785919, 99.9=816127, 99.99=820735] 
2022-01-11 12:39:04:488 60 sec: 420119 operations; 8163.9 current ops/sec; est completion in 1 hour 34 minutes [INSERT: Count=81630, Max=777215, Min=126016, Avg=368612.6, 90=617983, 99=702463, 99.9=754687, 99.99=775167] 
2022-01-11 12:39:14:488 70 sec: 504000 operations; 8388.1 current ops/sec; est completion in 1 hour 31 minutes [INSERT: Count=83889, Max=956927, Min=127552, Avg=357468.55, 90=552447, 99=839167, 99.9=924159, 99.99=941567] 
2022-01-11 12:39:24:488 80 sec: 586342 operations; 8234.2 current ops/sec; est completion in 1 hour 29 minutes [INSERT: Count=82335, Max=787455, Min=126720, Avg=363437.22, 90=564735, 99=739839, 99.9=775167, 99.99=787455] 
2022-01-11 12:39:30:421 85 sec: 630766 operations; 7488.87 current ops/sec; est completion in 1 hour 29 minutes [CLEANUP: Count=3000, Max=20, Min=0, Avg=0.04, 90=0, 99=0, 99.9=13, 99.99=20] [INSERT: Count=44423, Max=823295, Min=127104, Avg=379997.23, 90=622079, 99=716799, 99.9=802815, 99.99=823295] 
