2022-01-11 12:38:04:519 0 sec: 0 operations; est completion in 0 second 
2022-01-11 12:38:14:480 10 sec: 50140 operations; 5014 current ops/sec; est completion in 2 hours 12 minutes [INSERT: Count=50140, Max=4554751, Min=163584, Avg=544813.52, 90=725503, 99=4263935, 99.9=4378623, 99.99=4550655] 
2022-01-11 12:38:24:480 20 sec: 121631 operations; 7149.1 current ops/sec; est completion in 1 hour 49 minutes [INSERT: Count=71491, Max=5136383, Min=123328, Avg=427834.81, 90=701439, 99=3870719, 99.9=5107711, 99.99=5124095] 
2022-01-11 12:38:34:480 30 sec: 169780 operations; 4814.9 current ops/sec; est completion in 1 hour 57 minutes [INSERT: Count=48152, Max=3561471, Min=123712, Avg=628669.18, 90=1705983, 99=2709503, 99.9=3536895, 99.99=3551231] 
2022-01-11 12:38:44:480 40 sec: 252846 operations; 8306.6 current ops/sec; est completion in 1 hour 44 minutes [INSERT: Count=83067, Max=923135, Min=146304, Avg=363935.08, 90=572927, 99=854527, 99.9=909823, 99.99=916991] 
2022-01-11 12:38:54:480 50 sec: 338139 operations; 8529.3 current ops/sec; est completion in 1 hour 37 minutes [INSERT: Count=85295, Max=823807, Min=133632, Avg=350986.56, 90=594431, 99=787455, 99.9=816127, 99.99=820223] 
2022-01-11 12:39:04:480 60 sec: 419820 operations; 8168.1 current ops/sec; est completion in 1 hour 34 minutes [INSERT: Count=81675, Max=780799, Min=126016, Avg=367811.38, 90=617983, 99=703487, 99.9=754175, 99.99=777215] 
2022-01-11 12:39:14:480 70 sec: 503858 operations; 8403.8 current ops/sec; est completion in 1 hour 31 minutes [INSERT: Count=84055, Max=941567, Min=127616, Avg=357047.12, 90=553471, 99=863743, 99.9=939007, 99.99=940031] 
2022-01-11 12:39:24:479 80 sec: 586405 operations; 8254.7 current ops/sec; est completion in 1 hour 29 minutes [INSERT: Count=82530, Max=784383, Min=126720, Avg=363730.64, 90=565759, 99=738815, 99.9=770047, 99.99=780287] 
2022-01-11 12:39:30:350 85 sec: 630660 operations; 7539.18 current ops/sec; est completion in 1 hour 29 minutes [CLEANUP: Count=3000, Max=15, Min=0, Avg=0.04, 90=0, 99=0, 99.9=13, 99.99=15] [INSERT: Count=44255, Max=810495, Min=126656, Avg=380633.11, 90=632319, 99=698367, 99.9=804863, 99.99=808447] 
