2022-01-11 14:16:13:929 0 sec: 0 operations; est completion in 0 second 
2022-01-11 14:16:23:887 10 sec: 1173 operations; 117.29 current ops/sec; est completion in 3 days 22 hours [INSERT: Count=1173, Max=9682943, Min=1323008, Avg=6229147.39, 90=8986623, 99=9650175, 99.9=9674751, 99.99=9682943] 
2022-01-11 14:16:33:887 20 sec: 3000 operations; 182.7 current ops/sec; est completion in 3 days 2 hours [INSERT: Count=1827, Max=18219007, Min=9748480, Avg=14651667.76, 90=17842175, 99=18202623, 99.9=18219007, 99.99=18219007] 
2022-01-11 14:16:43:886 30 sec: 12194 operations; 919.4 current ops/sec; est completion in 1 day 3 hours [INSERT: Count=9194, Max=18874367, Min=2041856, Avg=5548270.96, 90=12820479, 99=17678335, 99.9=18825215, 99.99=18874367] 
2022-01-11 14:16:53:887 40 sec: 39000 operations; 2680.6 current ops/sec; est completion in 11 hours 23 minutes [INSERT: Count=26806, Max=2105343, Min=527360, Avg=1237130.16, 90=1811455, 99=2070527, 99.9=2105343, 99.99=2105343] 
2022-01-11 14:17:03:886 50 sec: 66173 operations; 2717.57 current ops/sec; est completion in 8 hours 22 minutes [INSERT: Count=27173, Max=2152447, Min=603648, Avg=1079729.41, 90=1793023, 99=2061311, 99.9=2146303, 99.99=2152447] 
2022-01-11 14:17:13:887 60 sec: 90000 operations; 2382.46 current ops/sec; est completion in 7 hours 23 minutes [INSERT: Count=23827, Max=1362943, Min=629248, Avg=1247407.35, 90=1314815, 99=1347583, 99.9=1358847, 99.99=1362943] 
2022-01-11 14:17:23:887 70 sec: 114059 operations; 2405.9 current ops/sec; est completion in 6 hours 48 minutes [INSERT: Count=24059, Max=1465343, Min=1005568, Avg=1239283.7, 90=1270783, 99=1413119, 99.9=1460223, 99.99=1465343] 
2022-01-11 14:17:33:887 80 sec: 143862 operations; 2980.3 current ops/sec; est completion in 6 hours 9 minutes [INSERT: Count=29803, Max=1262591, Min=832000, Avg=1039060.95, 90=1183743, 99=1207295, 99.9=1239039, 99.99=1262591] 
2022-01-11 14:17:43:886 90 sec: 180363 operations; 3650.1 current ops/sec; est completion in 5 hours 31 minutes [INSERT: Count=36501, Max=943103, Min=692224, Avg=811271.95, 90=869887, 99=908287, 99.9=941567, 99.99=943103] 
2022-01-11 14:17:53:887 100 sec: 220165 operations; 3980.2 current ops/sec; est completion in 5 hours 1 minute [INSERT: Count=39805, Max=939519, Min=618496, Avg=756026.85, 90=845311, 99=921599, 99.9=939519, 99.99=939519] 
2022-01-11 14:17:59:900 106 sec: 241146 operations; 3489.27 current ops/sec; est completion in 4 hours 51 minutes [CLEANUP: Count=3000, Max=106, Min=0, Avg=0.23, 90=0, 99=1, 99.9=53, 99.99=106] [INSERT: Count=20978, Max=934399, Min=778752, Avg=857073.67, 90=901631, 99=921087, 99.9=931839, 99.99=934399] 
