2022-01-11 14:13:30:413 0 sec: 0 operations; est completion in 0 second 
2022-01-11 14:13:40:379 10 sec: 27 operations; 2.7 current ops/sec; est completion in 171 days 11 hours [INSERT: Count=27, Max=9691135, Min=8757248, Avg=9119668.15, 90=9633791, 99=9691135, 99.9=9691135, 99.99=9691135] 
2022-01-11 14:13:50:379 20 sec: 177 operations; 15 current ops/sec; est completion in 52 days 7 hours [INSERT: Count=150, Max=16367615, Min=9773056, Avg=14088656.21, 90=15974399, 99=16334847, 99.9=16367615, 99.99=16367615] 
2022-01-11 14:14:00:380 30 sec: 4094 operations; 391.7 current ops/sec; est completion in 3 days 9 hours [INSERT: Count=3917, Max=23576575, Min=3819520, Avg=13809701.38, 90=23429119, 99=23560191, 99.9=23576575, 99.99=23576575] 
2022-01-11 14:14:10:379 40 sec: 14338 operations; 1024.4 current ops/sec; est completion in 1 day 6 hours [INSERT: Count=10248, Max=3813375, Min=1491968, Avg=2005457.64, 90=2883583, 99=3155967, 99.9=3776511, 99.99=3813375] 
2022-01-11 14:14:20:379 50 sec: 39854 operations; 2551.6 current ops/sec; est completion in 13 hours 55 minutes [INSERT: Count=25515, Max=1552383, Min=543232, Avg=866675.51, 90=1266687, 99=1511423, 99.9=1545215, 99.99=1552383] 
2022-01-11 14:14:30:379 60 sec: 62177 operations; 2232.3 current ops/sec; est completion in 10 hours 42 minutes [INSERT: Count=22320, Max=1766399, Min=527360, Avg=861032.79, 90=1221631, 99=1662975, 99.9=1732607, 99.99=1766399] 
2022-01-11 14:14:40:379 70 sec: 86606 operations; 2442.9 current ops/sec; est completion in 8 hours 57 minutes [INSERT: Count=24429, Max=1549311, Min=607232, Avg=822559.83, 90=1018367, 99=1413119, 99.9=1518591, 99.99=1549311] 
2022-01-11 14:14:50:379 80 sec: 113075 operations; 2646.9 current ops/sec; est completion in 7 hours 50 minutes [INSERT: Count=26469, Max=1004031, Min=546816, Avg=760903.46, 90=796671, 99=932351, 99.9=1003007, 99.99=1004031] 
2022-01-11 14:15:00:379 90 sec: 144177 operations; 3110.2 current ops/sec; est completion in 6 hours 54 minutes [INSERT: Count=31102, Max=776703, Min=570880, Avg=658744.2, 90=716799, 99=746495, 99.9=754687, 99.99=754687] 
2022-01-11 14:15:10:379 100 sec: 176075 operations; 3189.8 current ops/sec; est completion in 6 hours 16 minutes [INSERT: Count=31898, Max=781823, Min=538624, Avg=620226.06, 90=669183, 99=725503, 99.9=770559, 99.99=781823] 
2022-01-11 14:15:16:181 105 sec: 192971 operations; 2912.1 current ops/sec; est completion in 6 hours 3 minutes [CLEANUP: Count=2000, Max=37, Min=0, Avg=0.12, 90=0, 99=1, 99.9=23, 99.99=37] [INSERT: Count=16896, Max=778239, Min=538112, Avg=669568.12, 90=718335, 99=752127, 99.9=778239, 99.99=778239] 
