2022-01-11 14:16:13:916 0 sec: 0 operations; est completion in 0 second 
2022-01-11 14:16:23:880 10 sec: 674 operations; 67.4 current ops/sec; est completion in 6 days 20 hours [INSERT: Count=674, Max=9715711, Min=1922048, Avg=6262056.26, 90=9322495, 99=9707519, 99.9=9715711, 99.99=9715711] 
2022-01-11 14:16:33:880 20 sec: 3000 operations; 232.6 current ops/sec; est completion in 3 days 2 hours [INSERT: Count=2326, Max=19464191, Min=9732096, Avg=15900731.87, 90=19136511, 99=19447807, 99.9=19464191, 99.99=19464191] 
2022-01-11 14:16:43:880 30 sec: 12237 operations; 923.7 current ops/sec; est completion in 1 day 3 hours [INSERT: Count=9237, Max=18300927, Min=2069504, Avg=4853186.42, 90=10035199, 99=17104895, 99.9=17940479, 99.99=18186239] 
2022-01-11 14:16:53:880 40 sec: 38490 operations; 2625.3 current ops/sec; est completion in 11 hours 32 minutes [INSERT: Count=26255, Max=2086911, Min=526848, Avg=1222621.12, 90=1759231, 99=2030591, 99.9=2068479, 99.99=2079743] 
2022-01-11 14:17:03:880 50 sec: 66120 operations; 2763 current ops/sec; est completion in 8 hours 23 minutes [INSERT: Count=27628, Max=2146303, Min=590848, Avg=1072152.62, 90=1547263, 99=2038783, 99.9=2146303, 99.99=2146303] 
2022-01-11 14:17:13:880 60 sec: 89708 operations; 2358.8 current ops/sec; est completion in 7 hours 24 minutes [INSERT: Count=23588, Max=1373183, Min=629248, Avg=1254286.3, 90=1312767, 99=1353727, 99.9=1368063, 99.99=1371135] 
2022-01-11 14:17:23:880 70 sec: 114049 operations; 2434.1 current ops/sec; est completion in 6 hours 48 minutes [INSERT: Count=24341, Max=1464319, Min=1013248, Avg=1238418.48, 90=1269759, 99=1392639, 99.9=1446911, 99.99=1461247] 
2022-01-11 14:17:33:880 80 sec: 143197 operations; 2914.8 current ops/sec; est completion in 6 hours 11 minutes [INSERT: Count=29148, Max=1239039, Min=832000, Avg=1038555.42, 90=1177599, 99=1209343, 99.9=1215487, 99.99=1239039] 
2022-01-11 14:17:43:880 90 sec: 180212 operations; 3701.5 current ops/sec; est completion in 5 hours 31 minutes [INSERT: Count=37015, Max=941055, Min=691712, Avg=811688.15, 90=873471, 99=906751, 99.9=924671, 99.99=936959] 
2022-01-11 14:17:53:881 100 sec: 220208 operations; 3999.6 current ops/sec; est completion in 5 hours 1 minute [INSERT: Count=40002, Max=946175, Min=618496, Avg=755199.32, 90=850943, 99=922623, 99.9=940031, 99.99=946175] 
2022-01-11 14:17:59:898 106 sec: 241163 operations; 3482.05 current ops/sec; est completion in 4 hours 51 minutes [CLEANUP: Count=3000, Max=102, Min=0, Avg=0.19, 90=0, 99=1, 99.9=45, 99.99=102] [INSERT: Count=20949, Max=942591, Min=778752, Avg=856941.59, 90=899583, 99=924159, 99.9=936447, 99.99=942591] 
