2022-01-11 20:09:24:138 0 sec: 0 operations; est completion in 0 second 
2022-01-11 20:09:34:098 10 sec: 5909 operations; 590.9 current ops/sec; est completion in 18 hours 48 minutes [INSERT: Count=5923, Max=6471679, Min=1946624, Avg=5331077.38, 90=6381567, 99=6447103, 99.9=6471679, 99.99=6471679] 
2022-01-11 20:09:44:097 20 sec: 19418 operations; 1350.9 current ops/sec; est completion in 11 hours 26 minutes [INSERT: Count=13495, Max=5275647, Min=3571712, Avg=4520602.38, 90=5201919, 99=5255167, 99.9=5275647, 99.99=5275647] 
2022-01-11 20:09:54:097 30 sec: 42356 operations; 2293.8 current ops/sec; est completion in 7 hours 51 minutes [INSERT: Count=22942, Max=3592191, Min=1465344, Avg=2236198.99, 90=3012607, 99=3571711, 99.9=3592191, 99.99=3592191] 
2022-01-11 20:10:04:097 40 sec: 92490 operations; 5013.4 current ops/sec; est completion in 4 hours 47 minutes [INSERT: Count=50130, Max=1513471, Min=842240, Avg=1031850.11, 90=1334271, 99=1476607, 99.9=1499135, 99.99=1513471] 
2022-01-11 20:10:14:098 50 sec: 150344 operations; 5785.4 current ops/sec; est completion in 3 hours 40 minutes [INSERT: Count=57854, Max=931839, Min=832512, Avg=874335.12, 90=908799, 99=921599, 99.9=928255, 99.99=931327] 
2022-01-11 20:10:24:098 60 sec: 207063 operations; 5671.9 current ops/sec; est completion in 3 hours 12 minutes [INSERT: Count=56752, Max=934399, Min=827904, Avg=873263.6, 90=910335, 99=929791, 99.9=933375, 99.99=934399] 
2022-01-11 20:10:34:097 70 sec: 264420 operations; 5735.7 current ops/sec; est completion in 2 hours 55 minutes [INSERT: Count=57324, Max=949759, Min=825344, Avg=873304.04, 90=911359, 99=926207, 99.9=944639, 99.99=948735] 
2022-01-11 20:10:44:097 80 sec: 321064 operations; 5664.4 current ops/sec; est completion in 2 hours 44 minutes [INSERT: Count=56644, Max=950271, Min=811008, Avg=884593.4, 90=910847, 99=938495, 99.9=950271, 99.99=950271] 
2022-01-11 20:10:54:098 90 sec: 377806 operations; 5674.2 current ops/sec; est completion in 2 hours 37 minutes [INSERT: Count=56743, Max=924159, Min=834048, Avg=877925.95, 90=890367, 99=906751, 99.9=917503, 99.99=924159] 
2022-01-11 20:11:04:098 100 sec: 434374 operations; 5656.8 current ops/sec; est completion in 2 hours 31 minutes [INSERT: Count=56610, Max=964607, Min=834560, Avg=882917.56, 90=912383, 99=946687, 99.9=964095, 99.99=964607] 
2022-01-11 20:11:14:097 110 sec: 491554 operations; 5718 current ops/sec; est completion in 2 hours 27 minutes [INSERT: Count=57137, Max=949247, Min=833024, Avg=877676.31, 90=892415, 99=925183, 99.9=949247, 99.99=949247] 
2022-01-11 20:11:24:097 120 sec: 548222 operations; 5666.8 current ops/sec; est completion in 2 hours 23 minutes [INSERT: Count=56702, Max=964095, Min=824832, Avg=879562.79, 90=901119, 99=932351, 99.9=953343, 99.99=964095] 
2022-01-11 20:11:30:395 126 sec: 584139 operations; 5702.92 current ops/sec; est completion in 2 hours 22 minutes [CLEANUP: Count=5000, Max=33, Min=0, Avg=0.03, 90=0, 99=0, 99.9=13, 99.99=18] [INSERT: Count=35883, Max=935935, Min=826880, Avg=874297.33, 90=883711, 99=894975, 99.9=935423, 99.99=935423] 
