2022-01-11 20:09:24:146 0 sec: 0 operations; est completion in 0 second 
2022-01-11 20:09:34:105 10 sec: 5000 operations; 500 current ops/sec; est completion in 22 hours 13 minutes [INSERT: Count=5000, Max=6979583, Min=6656000, Avg=6816641.84, 90=6918143, 99=6971391, 99.9=6979583, 99.99=6979583] 
2022-01-11 20:09:44:106 20 sec: 15000 operations; 1000 current ops/sec; est completion in 14 hours 48 minutes [INSERT: Count=10000, Max=5148671, Min=4358144, Avg=4750367.13, 90=5111807, 99=5132287, 99.9=5148671, 99.99=5148671] 
2022-01-11 20:09:54:105 30 sec: 40000 operations; 2500 current ops/sec; est completion in 8 hours 19 minutes [INSERT: Count=25000, Max=3573759, Min=1608704, Avg=2434032.23, 90=3516415, 99=3563519, 99.9=3573759, 99.99=3573759] 
2022-01-11 20:10:04:105 40 sec: 90000 operations; 5000 current ops/sec; est completion in 4 hours 55 minutes [INSERT: Count=50000, Max=1455103, Min=844288, Avg=1044071.3, 90=1313791, 99=1447935, 99.9=1455103, 99.99=1455103] 
2022-01-11 20:10:14:106 50 sec: 148659 operations; 5865.9 current ops/sec; est completion in 3 hours 43 minutes [INSERT: Count=58659, Max=923647, Min=833024, Avg=882813.37, 90=909823, 99=923135, 99.9=923647, 99.99=923647] 
2022-01-11 20:10:24:105 60 sec: 205137 operations; 5647.8 current ops/sec; est completion in 3 hours 14 minutes [INSERT: Count=56478, Max=934399, Min=820736, Avg=874833.12, 90=912895, 99=925695, 99.9=933887, 99.99=933887] 
2022-01-11 20:10:34:105 70 sec: 262045 operations; 5690.8 current ops/sec; est completion in 2 hours 56 minutes [INSERT: Count=56908, Max=931839, Min=826368, Avg=874901.75, 90=913919, 99=926719, 99.9=929279, 99.99=931839] 
2022-01-11 20:10:44:105 80 sec: 318742 operations; 5669.7 current ops/sec; est completion in 2 hours 46 minutes [INSERT: Count=56699, Max=947711, Min=813056, Avg=883877.86, 90=910847, 99=932863, 99.9=943615, 99.99=946175] 
2022-01-11 20:10:54:105 90 sec: 375613 operations; 5687.1 current ops/sec; est completion in 2 hours 38 minutes [INSERT: Count=56869, Max=917503, Min=834048, Avg=878145.45, 90=890879, 99=910335, 99.9=917503, 99.99=917503] 
2022-01-11 20:11:04:105 100 sec: 431956 operations; 5634.3 current ops/sec; est completion in 2 hours 32 minutes [INSERT: Count=56343, Max=964607, Min=834560, Avg=882983.34, 90=914431, 99=942079, 99.9=956927, 99.99=964095] 
2022-01-11 20:11:14:105 110 sec: 489461 operations; 5750.5 current ops/sec; est completion in 2 hours 28 minutes [INSERT: Count=57626, Max=947199, Min=832512, Avg=878121.75, 90=891903, 99=928767, 99.9=940031, 99.99=942591] 
2022-01-11 20:11:24:105 120 sec: 546005 operations; 5654.4 current ops/sec; est completion in 2 hours 24 minutes [INSERT: Count=56423, Max=964095, Min=825344, Avg=879975.6, 90=899583, 99=933375, 99.9=952831, 99.99=955903] 
2022-01-11 20:11:30:407 126 sec: 582857 operations; 5847.67 current ops/sec; est completion in 2 hours 22 minutes [CLEANUP: Count=5000, Max=35, Min=0, Avg=0.03, 90=0, 99=0, 99.9=9, 99.99=13] [INSERT: Count=36852, Max=935423, Min=716288, Avg=872202.42, 90=884735, 99=894463, 99.9=918015, 99.99=935423] 
