2022-01-11 20:09:24:138 0 sec: 0 operations; est completion in 0 second 
2022-01-11 20:09:34:096 10 sec: 9523 operations; 952.2 current ops/sec; est completion in 11 hours 39 minutes [INSERT: Count=9529, Max=6471679, Min=690176, Avg=4107655.35, 90=5345279, 99=5898239, 99.9=6397951, 99.99=6471679] 
2022-01-11 20:09:44:096 20 sec: 20000 operations; 1047.7 current ops/sec; est completion in 11 hours 6 minutes [INSERT: Count=10471, Max=5267455, Min=3837952, Avg=4580916.37, 90=5058559, 99=5259263, 99.9=5267455, 99.99=5267455] 
2022-01-11 20:09:54:096 30 sec: 45000 operations; 2500 current ops/sec; est completion in 7 hours 23 minutes [INSERT: Count=25000, Max=3485695, Min=1488896, Avg=2307001.1, 90=3317759, 99=3465215, 99.9=3483647, 99.99=3485695] 
2022-01-11 20:10:04:096 40 sec: 95000 operations; 5000 current ops/sec; est completion in 4 hours 40 minutes [INSERT: Count=50000, Max=1438719, Min=842240, Avg=1026099.69, 90=1315839, 99=1430527, 99.9=1437695, 99.99=1438719] 
2022-01-11 20:10:14:096 50 sec: 151361 operations; 5636.66 current ops/sec; est completion in 3 hours 39 minutes [INSERT: Count=56361, Max=932863, Min=833024, Avg=876186.67, 90=911871, 99=926207, 99.9=932351, 99.99=932863] 
2022-01-11 20:10:24:096 60 sec: 210001 operations; 5863.41 current ops/sec; est completion in 3 hours 9 minutes [INSERT: Count=58640, Max=933887, Min=820224, Avg=874486.09, 90=910847, 99=927231, 99.9=932863, 99.99=932863] 
2022-01-11 20:10:34:096 70 sec: 266054 operations; 5605.3 current ops/sec; est completion in 2 hours 54 minutes [INSERT: Count=56126, Max=930815, Min=824832, Avg=876953.24, 90=913919, 99=924671, 99.9=928767, 99.99=930303] 
2022-01-11 20:10:44:096 80 sec: 322013 operations; 5595.9 current ops/sec; est completion in 2 hours 44 minutes [INSERT: Count=55886, Max=949247, Min=812032, Avg=884125.36, 90=911359, 99=934399, 99.9=946687, 99.99=947711] 
2022-01-11 20:10:54:096 90 sec: 380147 operations; 5813.98 current ops/sec; est completion in 2 hours 36 minutes [INSERT: Count=58134, Max=927743, Min=834048, Avg=879868.26, 90=896511, 99=916479, 99.9=927743, 99.99=927743] 
2022-01-11 20:11:04:096 100 sec: 436112 operations; 5596.5 current ops/sec; est completion in 2 hours 31 minutes [INSERT: Count=55965, Max=964095, Min=834048, Avg=883464.08, 90=916479, 99=934911, 99.9=957951, 99.99=964095] 
2022-01-11 20:11:14:096 110 sec: 492430 operations; 5631.8 current ops/sec; est completion in 2 hours 27 minutes [INSERT: Count=56345, Max=947199, Min=833024, Avg=877260.28, 90=889855, 99=916991, 99.9=930303, 99.99=947199] 
2022-01-11 20:11:24:096 120 sec: 550428 operations; 5799.8 current ops/sec; est completion in 2 hours 23 minutes [INSERT: Count=57971, Max=964095, Min=826368, Avg=880590.65, 90=899071, 99=919551, 99.9=937471, 99.99=964095] 
2022-01-11 20:11:30:401 126 sec: 586041 operations; 5647.48 current ops/sec; est completion in 2 hours 21 minutes [CLEANUP: Count=5000, Max=71, Min=0, Avg=0.1, 90=0, 99=0, 99.9=30, 99.99=68] [INSERT: Count=35613, Max=935935, Min=827392, Avg=875341.97, 90=885759, 99=912383, 99.9=935935, 99.99=935935] 
