2022-01-11 20:09:24:148 0 sec: 0 operations; est completion in 0 second 
2022-01-11 20:09:34:106 10 sec: 7072 operations; 707.2 current ops/sec; est completion in 15 hours 42 minutes [INSERT: Count=7072, Max=6381567, Min=1543168, Avg=4860600.62, 90=6225919, 99=6365183, 99.9=6381567, 99.99=6381567] 
2022-01-11 20:09:44:106 20 sec: 20000 operations; 1292.8 current ops/sec; est completion in 11 hours 6 minutes [INSERT: Count=12928, Max=5271551, Min=3575808, Avg=4497885.23, 90=5181439, 99=5246975, 99.9=5267455, 99.99=5271551] 
2022-01-11 20:09:54:106 30 sec: 43062 operations; 2306.2 current ops/sec; est completion in 7 hours 43 minutes [INSERT: Count=23062, Max=3483647, Min=1465344, Avg=2235762.58, 90=3049471, 99=3405823, 99.9=3479551, 99.99=3479551] 
2022-01-11 20:10:04:106 40 sec: 93196 operations; 5013.4 current ops/sec; est completion in 4 hours 45 minutes [INSERT: Count=50134, Max=1513471, Min=837632, Avg=1029961.47, 90=1334271, 99=1474559, 99.9=1509375, 99.99=1513471] 
2022-01-11 20:10:14:107 50 sec: 151138 operations; 5794.2 current ops/sec; est completion in 3 hours 39 minutes [INSERT: Count=57942, Max=931839, Min=832512, Avg=870296.65, 90=907263, 99=924159, 99.9=931839, 99.99=931839] 
2022-01-11 20:10:24:106 60 sec: 208228 operations; 5709 current ops/sec; est completion in 3 hours 11 minutes [INSERT: Count=57090, Max=933375, Min=820736, Avg=869750.7, 90=909311, 99=930815, 99.9=933375, 99.99=933375] 
2022-01-11 20:10:34:106 70 sec: 266127 operations; 5789.9 current ops/sec; est completion in 2 hours 54 minutes [INSERT: Count=57899, Max=932863, Min=808448, Avg=871720.82, 90=913407, 99=923135, 99.9=932863, 99.99=932863] 
2022-01-11 20:10:44:106 80 sec: 322226 operations; 5609.9 current ops/sec; est completion in 2 hours 44 minutes [INSERT: Count=56112, Max=947711, Min=810496, Avg=884152.92, 90=909311, 99=935935, 99.9=947711, 99.99=947711] 
2022-01-11 20:10:54:106 90 sec: 379049 operations; 5682.3 current ops/sec; est completion in 2 hours 36 minutes [INSERT: Count=56810, Max=920063, Min=834048, Avg=877838.32, 90=890367, 99=909823, 99.9=918015, 99.99=920063] 
2022-01-11 20:11:04:106 100 sec: 435738 operations; 5668.9 current ops/sec; est completion in 2 hours 31 minutes [INSERT: Count=56689, Max=965631, Min=834048, Avg=882580.29, 90=913407, 99=937983, 99.9=964607, 99.99=965631] 
2022-01-11 20:11:14:106 110 sec: 492809 operations; 5707.1 current ops/sec; est completion in 2 hours 26 minutes [INSERT: Count=57074, Max=949247, Min=833024, Avg=878376.1, 90=893439, 99=925183, 99.9=948735, 99.99=949247] 
2022-01-11 20:11:24:106 120 sec: 549626 operations; 5681.7 current ops/sec; est completion in 2 hours 23 minutes [INSERT: Count=56815, Max=964607, Min=824832, Avg=879800.15, 90=899583, 99=936959, 99.9=964095, 99.99=964607] 
2022-01-11 20:11:30:400 126 sec: 585500 operations; 5699.71 current ops/sec; est completion in 2 hours 21 minutes [CLEANUP: Count=5000, Max=16, Min=0, Avg=0.03, 90=0, 99=0, 99.9=9, 99.99=15] [INSERT: Count=35873, Max=935423, Min=826880, Avg=873976.2, 90=885247, 99=893951, 99.9=920063, 99.99=935423] 
