2022-01-11 20:09:24:147 0 sec: 0 operations; est completion in 0 second 
2022-01-11 20:09:34:105 10 sec: 9509 operations; 950.8 current ops/sec; est completion in 11 hours 41 minutes [INSERT: Count=9513, Max=6381567, Min=791552, Avg=4148211.81, 90=5341183, 99=5410815, 99.9=6057983, 99.99=6082559] 
2022-01-11 20:09:44:105 20 sec: 20000 operations; 1049.1 current ops/sec; est completion in 11 hours 6 minutes [INSERT: Count=10487, Max=5275647, Min=3837952, Avg=4573053.45, 90=5058559, 99=5259263, 99.9=5267455, 99.99=5275647] 
2022-01-11 20:09:54:105 30 sec: 45000 operations; 2500 current ops/sec; est completion in 7 hours 23 minutes [INSERT: Count=25000, Max=3479551, Min=1488896, Avg=2300627.87, 90=3297279, 99=3446783, 99.9=3479551, 99.99=3479551] 
2022-01-11 20:10:04:105 40 sec: 95000 operations; 5000 current ops/sec; est completion in 4 hours 40 minutes [INSERT: Count=50000, Max=1451007, Min=842240, Avg=1025047.94, 90=1312767, 99=1429503, 99.9=1438719, 99.99=1451007] 
2022-01-11 20:10:14:105 50 sec: 151792 operations; 5679.2 current ops/sec; est completion in 3 hours 38 minutes [INSERT: Count=56792, Max=932863, Min=832512, Avg=871563.77, 90=908799, 99=924159, 99.9=932863, 99.99=932863] 
2022-01-11 20:10:24:105 60 sec: 210050 operations; 5825.8 current ops/sec; est completion in 3 hours 9 minutes [INSERT: Count=58258, Max=928767, Min=821248, Avg=871817.25, 90=910847, 99=921599, 99.9=927743, 99.99=928767] 
2022-01-11 20:10:34:105 70 sec: 266826 operations; 5677.6 current ops/sec; est completion in 2 hours 53 minutes [INSERT: Count=56776, Max=934399, Min=825344, Avg=871185.08, 90=913407, 99=923647, 99.9=932351, 99.99=934399] 
2022-01-11 20:10:44:105 80 sec: 323541 operations; 5671.5 current ops/sec; est completion in 2 hours 43 minutes [INSERT: Count=56715, Max=948735, Min=810496, Avg=884005.56, 90=910335, 99=932863, 99.9=943615, 99.99=947711] 
2022-01-11 20:10:54:105 90 sec: 380522 operations; 5698.1 current ops/sec; est completion in 2 hours 36 minutes [INSERT: Count=56981, Max=924159, Min=834048, Avg=877942.05, 90=890879, 99=912895, 99.9=917503, 99.99=924159] 
2022-01-11 20:11:04:105 100 sec: 436578 operations; 5605.6 current ops/sec; est completion in 2 hours 31 minutes [INSERT: Count=56057, Max=964607, Min=834048, Avg=883012.11, 90=915455, 99=941567, 99.9=964607, 99.99=964607] 
2022-01-11 20:11:14:105 110 sec: 494549 operations; 5797.1 current ops/sec; est completion in 2 hours 26 minutes [INSERT: Count=57974, Max=949247, Min=834560, Avg=878745.17, 90=895999, 99=930815, 99.9=947711, 99.99=949247] 
2022-01-11 20:11:24:105 120 sec: 550798 operations; 5624.9 current ops/sec; est completion in 2 hours 23 minutes [INSERT: Count=56245, Max=964607, Min=824832, Avg=879258.74, 90=898559, 99=923135, 99.9=940031, 99.99=963583] 
2022-01-11 20:11:30:403 126 sec: 586647 operations; 5692.12 current ops/sec; est completion in 2 hours 21 minutes [CLEANUP: Count=5000, Max=53, Min=0, Avg=0.05, 90=0, 99=0, 99.9=16, 99.99=50] [INSERT: Count=35849, Max=935935, Min=826880, Avg=874904.95, 90=884735, 99=894463, 99.9=920063, 99.99=935935] 
